hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
64,1,0.001,0.2,60,256,double,32,5,auto,0.85,101324.07445870421,0.013240744587042136,28,0.6071428571428571,-0.0020373838145238965,6.498895540767944,3.8
64,1,0.001,0.2,60,256,double,32,3,auto,0.85,101318.75582172052,0.013187558217205223,26,0.5,-0.0020303104587848786,6.495340729859536,3.6
64,1,0.0005,0.35,20,64,single,16,5,auto,0.92,100356.83784080345,0.003568378408034478,19,0.6842105263157895,-0.0005503722633176666,6.483572385214592,9.8
64,1,0.0001,0.2,20,64,double,32,5,auto,0.85,100418.7045240259,0.004187045240259031,28,0.6071428571428571,-0.0006685998655165948,6.262408140067309,18.1
64,1,0.0005,0.5,60,256,double,64,5,auto,0.85,100880.48229348232,0.008804822934823169,28,0.5357142857142857,-0.001411422234472881,6.238262881065832,4.0
64,1,0.0001,0.5,60,64,double,64,5,auto,0.92,100343.13978188483,0.003431397818848345,19,0.631578947368421,-0.0005503722633177777,6.234685225892464,37.6
64,1,0.0001,0.5,20,64,double,16,3,all,0.85,100338.07175789683,0.0033807175789683243,22,0.5909090909090909,-0.0005503722633177777,6.14260166126203,11.1
64,1,0.001,0.5,40,64,double,64,5,auto,0.92,101632.24818488053,0.016322481848805328,26,0.6153846153846154,-0.002692726056310546,6.061694174404681,9.8
64,1,0.0001,0.35,40,256,double,16,3,auto,0.92,100113.97911724118,0.0011397911724117876,8,0.625,-0.00020187141515182194,5.6461246460009304,2.3
64,1,0.0001,0.2,60,256,single,16,5,auto,0.85,100174.61839054072,0.0017461839054072335,9,0.6666666666666666,-0.0003251170541669346,5.370939121854364,8.8
64,1,0.0001,0.2,60,256,double,16,3,all,0.85,100148.86550155016,0.001488655015501572,9,0.6666666666666666,-0.0002777352410940903,5.3599788404138815,2.4
64,1,0.0005,0.35,20,256,single,16,5,auto,0.85,100610.5185191387,0.00610518519138699,23,0.4782608695652174,-0.0011805432437506092,5.171504918354957,5.5
64,1,0.001,0.2,60,256,double,16,3,all,0.85,100774.88636113355,0.007748863611335546,22,0.45454545454545453,-0.0015272086526250117,5.073873565355047,3.6
64,1,0.0001,0.35,20,256,double,16,3,auto,0.92,100088.36040538526,0.0008836040538526141,6,0.6666666666666666,-0.0001745749297403787,5.061460171667702,2.6
64,1,0.0001,0.2,20,256,double,16,3,auto,0.92,100088.36040538526,0.0008836040538526141,6,0.6666666666666666,-0.0001745749297403787,5.061460171667702,2.6
64,1,0.0001,0.5,20,256,double,16,3,auto,0.92,100088.36040538526,0.0008836040538526141,6,0.6666666666666666,-0.0001745749297403787,5.061460171667702,2.6
64,1,0.0001,0.2,20,256,double,64,3,auto,0.85,100336.8147340149,0.0033681473401490076,20,0.6,-0.0006685998655167058,5.0376129488839245,8.5
64,1,0.0001,0.2,40,128,double,64,5,auto,0.92,100546.92095273265,0.005469209527326457,25,0.64,-0.001100576614156079,4.969403726173339,10.4
64,1,0.0005,0.5,40,256,single,16,5,auto,0.92,100317.13744046817,0.003171374404681701,21,0.6666666666666666,-0.0006685998655167058,4.7433069736423095,5.3
64,1,0.0001,0.35,40,64,single,16,5,auto,0.92,100317.13744046817,0.003171374404681701,21,0.6666666666666666,-0.0006685998655167058,4.7433069736423095,20.3
64,1,0.0005,0.2,20,256,single,16,5,auto,0.85,100557.30668991522,0.005573066899152181,24,0.4583333333333333,-0.0011805432437506092,4.720764723066338,5.0
64,1,0.001,0.5,20,256,single,16,5,auto,0.92,100827.88157922149,0.008278815792214882,27,0.6296296296296297,-0.0017953100649087395,4.611357087576801,4.0
64,1,0.0001,0.5,40,64,double,64,3,all,0.85,100934.3991409856,0.009343991409855952,26,0.46153846153846156,-0.0020303104587848786,4.6022475870258,17.2
64,1,0.001,0.5,20,256,double,16,3,auto,0.92,101158.64548862528,0.011586454886252758,27,0.6296296296296297,-0.002542028511917871,4.557956306127812,5.0
64,1,0.0005,0.5,20,256,single,64,5,auto,0.85,100247.63602764324,0.0024763602764323878,20,0.6,-0.0005503722633177777,4.499427826366625,3.1
64,1,0.0001,0.5,40,64,single,16,5,auto,0.92,100348.57407485814,0.0034857407485814475,21,0.7619047619047619,-0.0007818857513135491,4.458120310704585,24.2
64,1,0.0001,0.5,60,64,single,16,5,auto,0.92,100348.57407485814,0.0034857407485814475,21,0.7619047619047619,-0.0007818857513135491,4.458120310704585,29.4
64,1,0.0001,0.5,60,64,double,32,3,auto,0.92,100900.85840903816,0.009008584090381628,26,0.46153846153846156,-0.0020303104587848786,4.4370475714207664,23.6
64,1,0.0001,0.5,40,64,double,32,3,auto,0.92,100900.85840903816,0.009008584090381628,26,0.46153846153846156,-0.0020303104587848786,4.4370475714207664,27.0
64,1,0.0005,0.35,40,64,double,64,5,auto,0.92,100487.55291485274,0.004875529148527421,22,0.6818181818181818,-0.0011005766141563011,4.429977055495575,8.9
64,1,0.0001,0.2,40,256,double,32,5,auto,0.85,100295.99329363064,0.0029599329363064314,22,0.5909090909090909,-0.0006685998655167058,4.42706181823555,9.8
64,1,0.0005,0.2,60,64,double,64,3,auto,0.85,100670.82277489961,0.006708227748996142,23,0.6086956521739131,-0.0015199850297057393,4.413351196159358,7.8
64,1,0.001,0.2,40,128,double,16,5,auto,0.85,100883.60266250512,0.008836026625051164,24,0.5833333333333334,-0.002009501950394621,4.397122691677889,5.9
64,1,0.0001,0.5,40,256,double,64,3,auto,0.85,100399.5909310812,0.003995909310811985,21,0.5714285714285714,-0.0009208080351642556,4.339568246816164,9.2
64,1,0.0005,0.2,60,64,single,16,5,auto,0.92,100286.63845240645,0.0028663845240644876,23,0.5652173913043478,-0.0006685998655167058,4.287144930621987,8.6
64,1,0.0001,0.5,60,256,double,64,5,auto,0.92,100374.32242374621,0.0037432242374621275,22,0.5909090909090909,-0.0008814428725941736,4.246700896730208,9.5
64,1,0.0001,0.35,60,256,double,64,5,auto,0.92,100374.32242374621,0.0037432242374621275,22,0.5909090909090909,-0.0008814428725941736,4.246700896730208,7.2
64,1,0.0001,0.2,60,64,double,32,5,auto,0.85,100282.29084813102,0.002822908481310151,23,0.5652173913043478,-0.0006685998655167058,4.222119427332755,16.8
64,1,0.0001,0.2,60,256,double,32,5,auto,0.85,100282.29084813102,0.002822908481310151,23,0.5652173913043478,-0.0006685998655167058,4.222119427332755,8.8
64,1,0.0005,0.35,20,256,double,64,3,auto,0.85,100426.17346754512,0.004261734675451153,27,0.7037037037037037,-0.0010145693645370324,4.200535541890588,3.8
64,1,0.001,0.2,20,256,single,32,3,auto,0.85,100108.46168802955,0.0010846168802955071,12,0.6666666666666666,-0.00025863157836369943,4.193675370802052,4.6
64,1,0.0005,0.5,20,256,single,32,5,auto,0.92,100228.17595984662,0.0022817595984661603,19,0.631578947368421,-0.0005503722633177777,4.1458477298822425,3.6
64,1,0.0005,0.2,20,256,double,64,3,auto,0.92,100524.7177703897,0.005247177703897032,25,0.64,-0.0012670908907943534,4.141121794828402,3.7
64,1,0.0001,0.35,60,256,single,64,3,auto,0.85,100705.34076768029,0.00705340767680289,25,0.48,-0.0017044687298477523,4.1381854376600495,8.8
64,1,0.0001,0.2,60,256,single,64,3,auto,0.85,100705.34076768029,0.00705340767680289,25,0.48,-0.0017044687298477523,4.1381854376600495,8.4
64,1,0.0001,0.35,60,64,single,16,5,auto,0.92,100323.52219205888,0.0032352219205888104,22,0.7272727272727273,-0.0007818857513135491,4.137716942857337,28.5
64,1,0.0001,0.2,60,128,single,64,3,auto,0.85,100702.99717170306,0.007029971717030566,25,0.48,-0.0017277008779476022,4.068975021522083,11.6
64,1,0.0005,0.35,20,256,double,64,5,auto,0.85,100400.688928685,0.0040068892868500555,23,0.6521739130434783,-0.0009939603251517548,4.031236645424752,3.7
64,1,0.0001,0.35,40,256,single,64,3,auto,0.85,100680.43800474665,0.006804380047466548,26,0.46153846153846156,-0.0017044687298477523,3.9920826520967228,8.7
64,1,0.0001,0.2,20,256,double,64,5,auto,0.92,100281.56377988168,0.0028156377988167516,20,0.6,-0.0007101744997395354,3.9647126161942157,10.2
64,1,0.001,0.5,40,64,single,16,3,auto,0.85,100999.55028661851,0.009995502866185125,27,0.5555555555555556,-0.002542028511917982,3.932097071029087,9.1
64,1,0.0005,0.2,60,256,single,16,5,auto,0.92,101075.95054963928,0.010759505496392813,28,0.6785714285714286,-0.0028101108616653825,3.8288544566588048,4.8
64,1,0.0001,0.5,20,64,double,64,5,auto,0.92,100962.51187165569,0.009625118716556899,26,0.5,-0.002542028511917871,3.7863929029242422,23.4
64,1,0.001,0.35,60,64,double,64,5,auto,0.85,102023.72324979442,0.020237232497944204,28,0.5357142857142857,-0.005374020523025602,3.76575273786832,9.0
64,1,0.0001,0.35,60,128,single,64,3,auto,0.85,100344.38928168976,0.003443892816897569,21,0.5714285714285714,-0.0009208080351642556,3.740076851396329,13.4
64,1,0.0001,0.5,40,256,single,64,3,auto,0.85,100635.39796611322,0.00635397966113218,25,0.48,-0.0017044687298477523,3.7278358645510234,9.2
64,1,0.0001,0.5,40,64,double,64,5,auto,0.92,100374.18664281546,0.003741866428154608,27,0.5925925925925926,-0.0010163720715148372,3.6815911544849875,22.5
64,1,0.0001,0.35,40,64,single,64,3,auto,0.85,100644.1525977291,0.006441525977291022,26,0.46153846153846156,-0.0017521386174335074,3.676379204932097,18.1
64,1,0.0001,0.2,40,256,single,64,3,auto,0.85,100625.08194016735,0.006250819401673507,26,0.46153846153846156,-0.0017044687298477523,3.667312454732946,7.8
64,1,0.0001,0.5,40,64,single,64,3,auto,0.85,100637.19576025578,0.006371957602557814,27,0.4444444444444444,-0.0017521386174335074,3.6366743699144712,19.8
64,1,0.0005,0.35,20,256,single,64,3,auto,0.85,100954.55841278809,0.009545584127880865,32,0.46875,-0.0026323989736803943,3.6261920109074683,4.3
64,1,0.0001,0.35,20,256,single,64,3,auto,0.85,100333.13798437352,0.0033313798437351943,21,0.5714285714285714,-0.0009208080351642556,3.6178874602684545,9.1
64,1,0.0005,0.35,20,256,single,16,3,auto,0.85,100187.26055427556,0.0018726055427556276,15,0.8,-0.0005233226481288211,3.5783002120226737,4.3
64,1,0.001,0.35,20,256,single,16,3,all,0.85,100194.74097819171,0.0019474097819170855,21,0.5238095238095238,-0.0005503722633177777,3.5383501526360113,3.0
64,1,0.0001,0.2,40,256,double,64,3,auto,0.85,100322.92536908621,0.0032292536908620968,22,0.5454545454545454,-0.0009208080351642556,3.506978183879614,8.5
64,1,0.0001,0.35,20,256,double,16,5,all,0.85,100180.21411972637,0.0018021411972636997,13,0.8461538461538461,-0.0005233226481288211,3.4436522166724277,5.1
64,1,0.0005,0.2,60,64,double,64,5,auto,0.85,102267.33612896487,0.022673361289648745,26,0.6153846153846154,-0.0066096278667282515,3.430353682055628,8.8
64,1,0.0005,0.2,40,256,double,32,3,auto,0.92,100977.76272985066,0.009777627298506559,30,0.5,-0.0028576137026999904,3.4216056877345795,4.7
64,1,0.0001,0.35,60,256,double,64,3,auto,0.85,100347.18271219532,0.0034718271219532472,23,0.5652173913043478,-0.0010163720715147262,3.4159017344692395,8.8
64,1,0.0001,0.5,20,256,double,64,3,auto,0.85,100228.34511378457,0.0022834511378456955,18,0.6111111111111112,-0.0006685998655163727,3.4152731037152417,9.3
64,1,0.0001,0.35,20,64,double,16,5,all,0.85,100177.7616446758,0.0017776164467580384,12,0.8333333333333334,-0.0005233226481288211,3.3967886792479507,9.2
64,1,0.0001,0.2,20,256,double,16,5,all,0.85,100177.7616446758,0.0017776164467580384,12,0.8333333333333334,-0.0005233226481288211,3.3967886792479507,4.9
64,1,0.0001,0.5,20,256,double,16,5,all,0.85,100177.7616446758,0.0017776164467580384,12,0.8333333333333334,-0.0005233226481288211,3.3967886792479507,4.7
64,1,0.0001,0.5,60,64,double,16,5,auto,0.85,100185.72841722339,0.0018572841722339216,21,0.6190476190476191,-0.0005503722633177777,3.374596243345843,30.6
64,1,0.0005,0.5,60,256,single,16,5,auto,0.92,100677.71408885908,0.006777140888590803,26,0.6923076923076923,-0.002009501950394732,3.3725475545119776,6.3
64,1,0.001,0.35,60,128,double,64,5,auto,0.92,101047.9145936816,0.010479145936816057,32,0.46875,-0.0031172685933053,3.3616435745451168,5.5
64,1,0.0001,0.2,40,64,single,16,5,auto,0.92,100224.3261418435,0.002243261418434995,19,0.631578947368421,-0.0006685998655167058,3.3551628322589666,21.4
64,1,0.001,0.5,60,256,double,64,3,auto,0.85,101096.66780354193,0.010966678035419317,26,0.6153846153846154,-0.0032831721046551188,3.340269009921828,3.3
64,1,0.0001,0.35,60,256,double,16,3,all,0.85,100135.63485350188,0.0013563485350187694,10,0.6,-0.00040980836408777144,3.3097141344052,2.3
64,1,0.0001,0.5,40,128,single,64,3,auto,0.85,100579.88762747748,0.005798876274774811,26,0.46153846153846156,-0.0017521386174335074,3.3095990334765135,18.1
64,1,0.0001,0.35,40,256,double,64,3,auto,0.85,100504.54420381358,0.005045442038135807,24,0.625,-0.0015272086526251227,3.303701841567741,10.0
64,1,0.0005,0.5,60,256,double,16,5,auto,0.85,100341.78705656982,0.0034178705656982495,21,0.6666666666666666,-0.0010465083458995883,3.2659754497803037,7.3
64,1,0.0001,0.5,40,256,double,64,5,auto,0.92,100328.55581306163,0.003285558130616264,21,0.5238095238095238,-0.0010150423313640689,3.236868088251012,12.1
64,1,0.0001,0.2,60,256,double,64,5,auto,0.92,100328.55581306163,0.003285558130616264,21,0.5238095238095238,-0.0010150423313640689,3.236868088251012,7.8
64,1,0.0001,0.2,20,128,double,64,5,auto,0.92,100284.77010978156,0.0028477010978155888,20,0.55,-0.0008814428725941736,3.2307267848618735,16.7
64,1,0.0001,0.5,40,64,double,16,5,auto,0.85,100176.56783072495,0.0017656783072494727,21,0.5714285714285714,-0.0005503722633177777,3.208152781184021,22.7
64,1,0.0001,0.5,20,256,single,64,5,auto,0.92,100176.18768645711,0.0017618768645710952,19,0.5789473684210527,-0.0005503722633177777,3.2012457422001495,6.7
64,1,0.0001,0.2,20,128,single,16,5,auto,0.85,100212.61906146785,0.0021261906146784896,24,0.5416666666666666,-0.0006654371368193246,3.1951787735221933,15.3
64,1,0.0001,0.5,60,128,single,64,3,auto,0.85,100293.82862152645,0.002938286215264525,22,0.5454545454545454,-0.0009208080351642556,3.1909867236773053,15.6
64,1,0.0005,0.2,20,256,double,64,3,auto,0.85,100323.500248706,0.003235002487059974,22,0.6363636363636364,-0.0010163720715146152,3.182891952392117,3.8
64,1,0.0005,0.2,20,256,single,64,3,auto,0.92,100209.02162311478,0.0020902162311477878,29,0.4827586206896552,-0.0006579214056416927,3.1769998866492726,3.6
64,1,0.0001,0.2,20,64,double,64,5,auto,0.85,100173.53115831954,0.0017353115831954347,18,0.6111111111111112,-0.0005503722633177777,3.1529779003297786,11.3
64,1,0.0001,0.5,20,256,double,16,3,all,0.85,100144.14220934584,0.0014414220934583864,12,0.5833333333333334,-0.0004604948263166042,3.1301591485576536,2.2
64,1,0.0001,0.2,20,256,double,16,3,all,0.85,100144.14220934584,0.0014414220934583864,12,0.5833333333333334,-0.0004604948263166042,3.1301591485576536,2.3
64,1,0.0001,0.35,20,256,double,16,3,all,0.85,100144.14220934584,0.0014414220934583864,12,0.5833333333333334,-0.0004604948263166042,3.1301591485576536,2.3
64,1,0.0001,0.35,60,64,double,64,5,auto,0.85,100273.59211111676,0.002735921111167554,23,0.5652173913043478,-0.0008794719274987095,3.110868039811957,13.8
64,1,0.001,0.2,20,256,single,16,5,auto,0.85,100507.60377855478,0.0050760377855478146,27,0.4444444444444444,-0.0016811328766126454,3.0194149767480867,5.4
64,1,0.0005,0.35,60,256,single,16,5,auto,0.92,101049.09840367096,0.01049098403670956,28,0.6785714285714286,-0.00353364167425374,2.9688873416756727,4.7
64,1,0.0005,0.35,40,256,double,16,3,auto,0.92,101140.43533097512,0.011404353309751168,33,0.42424242424242425,-0.0038831730699622202,2.9368645446086497,5.5
64,1,0.0001,0.35,60,128,double,16,5,all,0.85,100105.43207507444,0.001054320750744373,10,0.7,-0.0003600689290980119,2.9281081080377906,5.8
64,1,0.0005,0.5,40,256,double,32,5,auto,0.85,100293.23306741113,0.00293233067411129,23,0.5652173913043478,-0.0010163720715146152,2.8850956812906916,4.6
64,1,0.0005,0.35,20,256,single,16,5,auto,0.92,100432.98720405166,0.004329872040516639,27,0.5555555555555556,-0.001506135894556171,2.8748216254367724,4.6
64,1,0.0005,0.2,20,128,single,16,5,auto,0.85,100333.45989788331,0.0033345989788330917,24,0.5416666666666666,-0.0011689731649326962,2.8525881336421284,5.4
64,1,0.0001,0.2,20,256,single,16,5,auto,0.85,100154.5296165007,0.001545296165007021,14,0.5714285714285714,-0.0005445929672179828,2.8375250104698644,2.4
64,1,0.0001,0.35,20,256,single,16,5,auto,0.85,100154.5296165007,0.001545296165007021,14,0.5714285714285714,-0.0005445929672179828,2.8375250104698644,2.3
64,1,0.0001,0.5,20,256,single,16,5,auto,0.85,100154.5296165007,0.001545296165007021,14,0.5714285714285714,-0.0005445929672179828,2.8375250104698644,2.3
64,1,0.0001,0.35,60,256,single,16,5,auto,0.85,100154.5296165007,0.001545296165007021,14,0.5714285714285714,-0.0005445929672179828,2.8375250104698644,2.1
64,1,0.0001,0.5,60,256,single,16,5,auto,0.85,100154.5296165007,0.001545296165007021,14,0.5714285714285714,-0.0005445929672179828,2.8375250104698644,1.9
64,1,0.0001,0.35,20,128,double,64,3,auto,0.85,100427.54423026156,0.004275442302615557,25,0.68,-0.0015272086526251227,2.7995141955661973,13.1
64,1,0.0005,0.35,20,256,single,32,5,auto,0.92,100152.34814321944,0.001523481432194385,22,0.5909090909090909,-0.0005503722633177777,2.768092677873098,3.7
64,1,0.001,0.35,60,256,double,16,3,all,0.85,100483.48880132254,0.0048348880132254276,23,0.4782608695652174,-0.0017482075794560403,2.765625815859817,3.5
64,1,0.001,0.35,60,128,double,64,5,auto,0.85,101209.10705243016,0.012091070524301613,21,0.6190476190476191,-0.004405616664736933,2.74446722091823,5.2
64,1,0.0001,0.2,40,256,double,64,5,auto,0.92,100271.36029878972,0.002713602987897175,20,0.5,-0.0010150423313640689,2.6733889849209427,8.1
64,1,0.0001,0.35,60,64,double,64,3,auto,0.85,100407.09114532513,0.004070911453251319,24,0.6666666666666666,-0.0015272086526250117,2.6655895684287247,18.5
64,1,0.0001,0.2,40,64,double,64,5,auto,0.85,100234.29876554527,0.0023429876554527437,21,0.6190476190476191,-0.0008794719274989315,2.664084642378298,14.1
64,1,0.0001,0.5,40,64,double,64,3,auto,0.85,100404.52513647384,0.00404525136473836,25,0.6,-0.0015272086526251227,2.6487876150943537,19.6
64,1,0.0001,0.2,60,256,double,64,3,auto,0.92,100361.07667258098,0.003610766725809808,23,0.5217391304347826,-0.001375640810829526,2.6247888964797994,7.4
64,1,0.0005,0.35,40,256,single,16,5,auto,0.92,100173.8259780533,0.0017382597805329714,20,0.6,-0.0006685998655167058,2.5998506284317204,5.4
64,1,0.0001,0.2,20,64,double,16,5,all,0.85,100147.8858007873,0.0014788580078730592,12,0.75,-0.0005710466580670648,2.5897323572102566,8.7
64,1,0.0005,0.35,60,256,double,64,3,auto,0.85,101756.88101621313,0.017568810162131267,27,0.6296296296296297,-0.006787598221994484,2.5883691973990772,3.8
64,1,0.0001,0.5,60,256,double,64,3,auto,0.85,100236.65290460498,0.0023665290460498363,21,0.5238095238095238,-0.0009208080351642556,2.570056901846746,7.4
64,1,0.0001,0.5,20,64,double,64,3,auto,0.85,100236.4803941079,0.002364803941079008,23,0.5217391304347826,-0.0009208080351642556,2.568183433213818,15.7
64,1,0.0005,0.35,40,64,double,64,3,auto,0.92,100796.99739127434,0.007969973912743443,31,0.5806451612903226,-0.0031498353009856705,2.530282745338913,8.4
64,1,0.0001,0.35,60,256,double,64,3,auto,0.92,100347.51374488545,0.0034751374488545114,21,0.5238095238095238,-0.001375640810829526,2.526195371274982,7.3
64,1,0.0001,0.35,20,256,double,64,3,auto,0.85,100232.01456112176,0.002320145611217595,19,0.5263157894736842,-0.0009208080351642556,2.5196843670067697,8.4
64,1,0.0001,0.5,20,256,single,64,3,auto,0.85,100232.01456112176,0.002320145611217595,19,0.5263157894736842,-0.0009208080351642556,2.5196843670067697,8.4
64,1,0.0001,0.2,20,128,single,64,3,auto,0.85,100231.72597846219,0.002317259784621856,22,0.5,-0.0009208080351642556,2.516550351570834,10.4
64,1,0.0001,0.2,20,128,single,32,5,auto,0.85,100439.60905520234,0.004396090552023379,22,0.4090909090909091,-0.0017521386174335074,2.5089855952508326,13.9
64,1,0.001,0.35,20,256,single,16,3,auto,0.85,100343.20308160994,0.003432030816099432,33,0.5454545454545454,-0.001375640810829526,2.494859696718274,3.6
64,1,0.0001,0.35,20,256,double,64,3,auto,0.92,100135.44696650651,0.0013544696650651168,17,0.5882352941176471,-0.0005503722633177777,2.4610064048286966,10.0
64,1,0.001,0.35,40,64,double,64,5,auto,0.92,100863.0565088367,0.008630565088367003,33,0.45454545454545453,-0.0035310722081979273,2.4441768900476797,9.4
