hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,3,0.0001,0.5,40,64,double,64,3,all,0.85,100311.51634067064,0.0031151634067064153,24,0.75,-0.0005503722633178887,5.660102469421016,13.5
128,3,0.001,0.35,60,256,double,64,5,auto,0.85,100322.32751886875,0.0032232751886875485,24,0.7083333333333334,-0.0005710466580670648,5.6445040753727715,5.8
128,3,0.0001,0.2,60,128,double,64,5,auto,0.85,100308.3787524985,0.003083787524984946,24,0.6666666666666666,-0.0005503722633178887,5.603093997496356,17.2
128,3,0.0001,0.35,60,256,single,64,5,all,0.85,100303.37193885595,0.003033719388559548,24,0.7083333333333334,-0.0005503722633177777,5.512122595480286,13.3
128,3,0.0005,0.2,60,128,single,64,5,auto,0.92,100366.46245962362,0.0036646245962362444,26,0.6923076923076923,-0.0006654371368191025,5.507093598282994,7.1
128,3,0.0001,0.5,40,256,single,16,5,auto,0.92,100364.42776228942,0.003644277622894151,25,0.72,-0.0006654371368192136,5.4765167455393025,12.3
128,3,0.0001,0.5,40,64,single,16,3,auto,0.92,100279.01990776177,0.002790199077617726,18,0.7777777777777778,-0.0005166498244293383,5.4005613583622525,16.7
128,3,0.001,0.35,40,256,single,32,5,auto,0.85,100531.02217551011,0.005310221755101084,22,0.6818181818181818,-0.000988957069889218,5.369516955570103,6.2
128,3,0.0001,0.5,60,64,double,64,5,auto,0.92,100607.14217644958,0.006071421764495754,24,0.5833333333333334,-0.0011312445180541308,5.367028672933849,13.5
128,3,0.0005,0.35,60,64,double,32,5,all,0.85,101773.67352495468,0.017736735249546765,29,0.5862068965517241,-0.0033087836312137853,5.360500179650692,19.4
128,3,0.0005,0.35,60,256,single,16,5,auto,0.92,100355.0657106304,0.003550657106303988,24,0.7083333333333334,-0.0006654371368191025,5.335826496364037,7.0
128,3,0.001,0.2,20,64,single,32,5,auto,0.92,100135.33600895174,0.0013533600895173732,12,0.75,-0.00025863157836369943,5.232772030700045,7.9
128,3,0.0001,0.5,60,64,double,64,5,auto,0.85,100406.12375272786,0.004061237527278572,22,0.7272727272727273,-0.0007818857513135491,5.194157228796907,13.7
128,3,0.001,0.5,40,256,single,16,5,auto,0.92,100655.52625459123,0.006555262545912264,27,0.7037037037037037,-0.0012670908907943534,5.173474605126943,5.9
128,3,0.0001,0.35,40,64,double,16,5,manual,0.85,100284.43441471855,0.0028443441471854747,19,0.7368421052631579,-0.0005503722633178887,5.168036866608254,14.0
128,3,0.0001,0.2,60,64,double,16,3,all,0.85,101089.92883045935,0.010899288304593501,27,0.4074074074074074,-0.0021311228745162225,5.114340629968464,45.8
128,3,0.0001,0.2,60,256,double,16,3,all,0.85,100765.37264343434,0.007653726434343407,30,0.43333333333333335,-0.0015091741867742092,5.071466568549583,26.3
128,3,0.001,0.2,20,256,single,16,5,auto,0.92,100588.57259060153,0.005885725906015287,24,0.6666666666666666,-0.0012007888410603407,4.901549468779185,4.7
128,3,0.0005,0.2,40,256,double,32,3,all,0.85,100278.93307503517,0.0027893307503516554,23,0.6521739130434783,-0.0005710466580670648,4.88459342322965,6.0
128,3,0.0001,0.5,20,64,double,16,5,all,0.85,100268.39732179686,0.002683973217968596,21,0.7142857142857143,-0.0005503722633178887,4.876650581532601,20.2
128,3,0.0005,0.2,40,64,single,32,3,all,0.85,100428.40175603046,0.004284017560304637,33,0.5757575757575758,-0.0008794719274990426,4.871124849302595,10.5
128,3,0.001,0.5,40,256,single,16,3,auto,0.85,100264.80336465086,0.0026480336465085565,19,0.6842105263157895,-0.0005710466580670648,4.637158118518516,6.6
128,3,0.0001,0.2,20,64,single,64,5,all,0.85,100316.45093657257,0.0031645093657256805,28,0.6785714285714286,-0.0006829355518298552,4.633686674015879,13.9
128,3,0.0005,0.5,60,128,double,32,5,all,0.85,100119.43172505155,0.0011943172505154507,11,0.7272727272727273,-0.00025863157836369943,4.617832277371589,9.0
128,3,0.0005,0.2,20,64,single,32,5,auto,0.85,100469.10506963781,0.004691050696378079,24,0.5833333333333334,-0.0010163720715147262,4.615485635478828,9.6
128,3,0.001,0.2,40,256,double,32,5,all,0.85,100437.90183323275,0.0043790183323275415,25,0.56,-0.0009530370996656545,4.594803637616828,5.5
128,3,0.0001,0.35,20,128,single,32,5,auto,0.92,100252.63619872449,0.002526361987244891,19,0.6842105263157895,-0.0005503722633178887,4.590278536230837,8.6
128,3,0.0001,0.35,40,64,double,64,3,all,0.85,100701.31746147944,0.007013174614794407,31,0.7419354838709677,-0.0015324967874917883,4.5763062422289,17.9
128,3,0.0001,0.2,40,256,double,64,3,auto,0.92,100259.82489835,0.0025982489834999434,20,0.7,-0.0005710466580670648,4.549976690687156,12.5
128,3,0.0005,0.5,40,256,double,64,5,auto,0.92,100693.0136546049,0.006930136546049034,24,0.7916666666666666,-0.0015272086526251227,4.537779781522849,6.4
128,3,0.0005,0.2,60,256,double,16,5,all,0.85,100344.12261200427,0.003441226120042702,33,0.5757575757575758,-0.0007631638411039754,4.5091577125361475,7.9
128,3,0.0005,0.2,40,256,double,32,3,auto,0.92,100466.67482301868,0.0046667482301867855,21,0.6190476190476191,-0.0010495659061918738,4.446360350174756,7.0
128,3,0.0001,0.5,20,256,single,64,5,all,0.85,100243.91582442763,0.002439158244276332,24,0.625,-0.0005503722633177777,4.431833518594295,10.6
128,3,0.0001,0.35,60,64,double,32,3,manual,0.85,100236.98408822616,0.002369840882261633,25,0.64,-0.0005503722633178887,4.305887197103972,25.2
128,3,0.0005,0.2,20,256,single,64,5,all,0.85,100304.76452538045,0.0030476452538045124,22,0.6363636363636364,-0.0007101744997395354,4.291403387367852,4.6
128,3,0.0005,0.5,20,128,single,64,5,auto,0.85,100284.34318966704,0.002843431896670372,27,0.7037037037037037,-0.0006654371368192136,4.273028569252933,6.0
128,3,0.0005,0.2,40,256,single,16,3,auto,0.92,100415.7846472872,0.0041578464728720425,20,0.7,-0.000988957069889107,4.204273976562265,7.8
128,3,0.001,0.35,20,256,double,16,3,auto,0.92,101058.38935374428,0.010583893537442782,36,0.3333333333333333,-0.0025230435305559906,4.19489137197346,7.3
128,3,0.0001,0.5,60,256,single,64,5,auto,0.85,100367.01208642303,0.003670120864230266,22,0.6818181818181818,-0.0008794719274989315,4.173096092637619,8.0
128,3,0.001,0.2,40,128,double,16,3,all,0.85,101582.63444544203,0.015826344454420323,35,0.45714285714285713,-0.0038588534699671717,4.101307442118284,11.3
128,3,0.001,0.2,20,64,double,16,5,auto,0.92,100232.71731861046,0.0023271731861046283,22,0.7272727272727273,-0.0005710466580670648,4.0752767803280285,10.0
128,3,0.001,0.35,60,256,single,64,5,all,0.85,100220.88679959989,0.0022088679959988804,22,0.6363636363636364,-0.0005503722633178887,4.013407184953039,5.5
128,3,0.0001,0.2,40,64,double,64,5,auto,0.85,100612.1923171961,0.006121923171960953,25,0.68,-0.0015272086526250117,4.008570250985946,19.7
128,3,0.0001,0.5,60,64,single,32,5,auto,0.85,100418.52487430892,0.004185248743089178,22,0.7272727272727273,-0.0010465083458995883,3.9992502300509596,13.4
128,3,0.0001,0.35,60,64,single,16,3,auto,0.92,100609.89488114209,0.0060989488114208505,25,0.72,-0.0015272086526251227,3.993526883793745,24.4
128,3,0.0001,0.35,60,64,double,16,5,manual,0.85,100279.68579112507,0.0027968579112506997,33,0.6060606060606061,-0.0007060519673209864,3.961263533990251,24.1
128,3,0.0001,0.2,40,64,double,64,5,auto,0.92,100593.7578577293,0.005937578577293025,22,0.5909090909090909,-0.0014994730185543537,3.9597768708218983,20.1
128,3,0.0001,0.5,20,256,none,16,3,manual,0.85,100216.97842722833,0.0021697842722832868,19,0.7368421052631579,-0.0005503722633178887,3.942393933885517,4.2
128,3,0.001,0.2,60,256,double,16,5,manual,0.85,100216.51061676812,0.0021651061676812243,28,0.6071428571428571,-0.0005503722633177777,3.9338940422423154,6.2
128,3,0.0001,0.5,40,256,single,64,5,all,0.85,100215.96067819059,0.002159606781905895,24,0.6666666666666666,-0.0005503722633177777,3.9239019221049785,6.7
128,3,0.0001,0.35,60,64,double,64,5,auto,0.92,100595.05444297883,0.005950544429788279,25,0.72,-0.0015272086526250117,3.896353271414686,19.8
128,3,0.0001,0.5,20,128,double,64,5,auto,0.92,100213.78048909572,0.0021378048909571953,19,0.6842105263157895,-0.0005503722633178887,3.8842889321303313,16.0
128,3,0.0001,0.2,40,64,double,64,3,all,0.85,100273.71299636485,0.0027371299636484766,20,0.65,-0.0007101744997395354,3.854165370134172,18.7
128,3,0.0005,0.35,40,64,double,16,5,manual,0.85,100292.2009906167,0.0029220099061669316,30,0.6,-0.0007631638411040864,3.8288107334063333,13.6
128,3,0.001,0.2,40,64,none,16,3,all,0.85,100097.77901614124,0.000977790161412413,13,0.6153846153846154,-0.00025863157836369943,3.780629448262502,7.3
128,3,0.0005,0.2,40,64,single,32,5,all,0.85,100097.77901614124,0.000977790161412413,13,0.6153846153846154,-0.00025863157836369943,3.780629448262502,10.2
