hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
64,2,0.0005,0.2,20,256,single,16,5,auto,0.92,101555.28421758235,0.015552842175823462,28,0.7142857142857143,-0.002032227413803933,7.653101257359568,5.4
64,2,0.001,0.5,60,64,single,16,3,auto,0.85,100539.28794393668,0.0053928794393668066,23,0.6086956521739131,-0.0007101744997395354,7.593738498558744,7.9
64,2,0.0005,0.5,20,256,double,64,5,auto,0.92,101131.44145123044,0.011314414512304357,23,0.5217391304347826,-0.0015091741867742092,7.4970898730307605,4.5
64,2,0.0005,0.2,20,64,double,32,5,auto,0.92,101121.30369578257,0.011213036957825679,25,0.64,-0.0015199850297058504,7.377070654436407,9.6
64,2,0.0001,0.2,20,128,single,32,5,auto,0.85,100404.89365636715,0.00404893656367145,26,0.6923076923076923,-0.0005503722633178887,7.356723500676907,9.2
64,2,0.0001,0.2,40,64,single,16,5,auto,0.92,100404.38306594132,0.004043830659413216,19,0.7368421052631579,-0.0005503722633178887,7.347446317580045,21.0
64,2,0.0001,0.2,40,128,single,64,5,auto,0.85,100418.756253838,0.004187562538380007,23,0.6956521739130435,-0.0005710466580670648,7.333135531437104,11.8
64,2,0.0005,0.5,20,256,double,16,3,auto,0.92,100930.39915854807,0.00930399158548069,30,0.6,-0.001272365213940807,7.312359284535996,5.4
64,2,0.0001,0.2,60,256,double,64,5,auto,0.85,100571.02225483936,0.005710222548393649,27,0.7407407407407407,-0.0007818857513135491,7.303141844957033,7.9
64,2,0.0005,0.35,20,256,double,32,3,auto,0.85,100487.23797775047,0.004872379777504684,23,0.6086956521739131,-0.0006685998655167058,7.287437567369571,7.1
64,2,0.0001,0.5,40,128,single,16,5,auto,0.92,100582.94909447714,0.0058294909447713875,25,0.6,-0.0008022277850835424,7.266628073925807,16.8
64,2,0.001,0.2,40,256,double,64,5,auto,0.92,101714.18930542014,0.017141893054201354,25,0.6,-0.002380901957455883,7.199747558071796,4.1
64,2,0.0005,0.35,60,256,single,16,5,auto,0.92,100725.6799068843,0.007256799068842956,25,0.64,-0.0010163720715147262,7.139904049142118,5.6
64,2,0.0001,0.35,60,128,single,64,5,auto,0.85,100389.24252486079,0.0038924252486079057,23,0.6956521739130435,-0.0005503722633177777,7.072349949365946,9.7
64,2,0.0001,0.5,60,128,single,64,5,auto,0.85,100389.24252486079,0.0038924252486079057,23,0.6956521739130435,-0.0005503722633177777,7.072349949365946,10.9
64,2,0.0005,0.2,60,256,single,32,5,auto,0.85,100389.24252486079,0.0038924252486079057,23,0.6956521739130435,-0.0005503722633177777,7.072349949365946,3.8
64,2,0.001,0.5,40,64,double,16,5,auto,0.92,100389.19710457699,0.0038919710457698967,22,0.6818181818181818,-0.0005503722633178887,7.071524684596867,8.9
64,2,0.0005,0.35,60,256,double,32,3,auto,0.92,100649.73390416004,0.006497339041600353,25,0.64,-0.0009208080351645886,7.056127654706004,4.0
64,2,0.001,0.2,60,256,single,32,3,auto,0.92,100382.17261295707,0.003821726129570743,22,0.6818181818181818,-0.0005503722633178887,6.943893041650898,3.3
64,2,0.0001,0.5,60,64,single,64,5,auto,0.92,100395.83891753296,0.003958389175329648,23,0.6956521739130435,-0.0005710466580670648,6.931813923451361,15.9
64,2,0.0001,0.2,40,128,single,16,5,auto,0.92,100220.42007785897,0.0022042007785897295,14,0.7857142857142857,-0.0003184915871220495,6.920750398801132,12.5
64,2,0.001,0.35,40,64,single,64,5,auto,0.92,101349.91050376369,0.01349910503763691,24,0.6666666666666666,-0.001963880872553503,6.873688331250422,7.7
64,2,0.0005,0.5,20,256,single,32,3,auto,0.92,100373.55907291539,0.0037355907291539187,22,0.7272727272727273,-0.0005503722633177777,6.787389151180822,4.6
64,2,0.0005,0.5,60,256,single,64,5,auto,0.92,100578.55116456612,0.005785511645661172,26,0.6153846153846154,-0.0008794719274989315,6.578392629443196,3.9
64,2,0.001,0.35,60,256,single,32,3,auto,0.92,100591.68983908393,0.005916898390839342,23,0.6086956521739131,-0.0009208080351642556,6.425767548589945,3.3
64,2,0.0005,0.2,60,256,double,16,5,auto,0.92,100353.55871868081,0.0035355871868081156,22,0.6818181818181818,-0.0005503722633178887,6.423992309303569,5.2
64,2,0.0001,0.35,40,128,single,64,5,auto,0.85,100364.03738012239,0.0036403738012239046,23,0.6956521739130435,-0.0005710466580670648,6.374914816148652,6.7
64,2,0.0005,0.5,60,256,single,16,5,auto,0.85,100487.60111460999,0.004876011146099918,31,0.6774193548387096,-0.0007688813083790436,6.341695516541468,4.5
64,2,0.0001,0.35,60,128,single,16,5,auto,0.92,100347.14432390948,0.003471443239094806,18,0.7222222222222222,-0.0005503722633178887,6.307445833420824,10.1
64,2,0.0001,0.35,40,64,single,64,5,auto,0.85,100340.92714475133,0.003409271447513311,23,0.6521739130434783,-0.0005503722633177777,6.194482670622597,12.6
64,2,0.001,0.2,60,64,single,32,5,manual,0.85,100339.70948150422,0.0033970948150422193,21,0.7142857142857143,-0.0005503722633177777,6.17235831355982,7.2
64,2,0.0005,0.35,60,256,single,32,5,auto,0.85,100338.65926443452,0.003386592644345219,24,0.6666666666666666,-0.0005503722633177777,6.153276373213316,4.0
64,2,0.0005,0.2,60,256,double,32,3,auto,0.92,101243.65288327703,0.012436528832770273,40,0.575,-0.0020303104587848786,6.1254320879642306,3.9
64,2,0.0001,0.5,60,256,single,16,5,auto,0.85,100424.26340286915,0.0042426340286915365,28,0.6785714285714286,-0.0006998065648062823,6.062581064620286,10.4
64,2,0.0005,0.2,60,256,double,64,5,auto,0.92,100913.22276505223,0.009132227650522254,25,0.6,-0.0015199850297058504,6.008103680001069,4.5
64,2,0.001,0.2,20,256,single,32,5,auto,0.92,101525.76564266621,0.015257656426662143,27,0.7037037037037037,-0.002558125974217118,5.964388220299258,5.0
64,2,0.0005,0.35,20,256,single,16,3,auto,0.85,100323.09387294896,0.0032309387294895712,21,0.7619047619047619,-0.0005503722633178887,5.870460676946248,4.9
64,2,0.001,0.2,20,128,double,64,5,auto,0.85,101151.80245001531,0.011518024500153115,29,0.41379310344827586,-0.001962726272329296,5.868380457598868,9.0
64,2,0.001,0.5,40,256,double,16,3,auto,0.92,101241.37483580309,0.012413748358030862,32,0.625,-0.0021293470943979376,5.829837883494888,3.8
64,2,0.0005,0.2,40,64,double,16,5,auto,0.85,100316.62508901476,0.0031662508901476394,22,0.6818181818181818,-0.0005503722633178887,5.752925976065857,9.0
64,2,0.001,0.35,60,64,single,32,3,auto,0.85,100316.0218639144,0.0031602186391440044,22,0.5909090909090909,-0.0005503722633177777,5.74196566537245,7.7
64,2,0.0005,0.2,60,256,single,64,3,auto,0.92,101740.8325018714,0.01740832501871395,27,0.6296296296296297,-0.0030448723480416273,5.717259388529202,4.2
64,2,0.0001,0.2,60,64,single,32,5,auto,0.85,100326.2283843992,0.003262283843992045,22,0.6363636363636364,-0.0005710466580670648,5.712814877569805,16.8
64,2,0.0001,0.2,60,128,single,32,5,auto,0.85,100536.19136040797,0.005361913604079746,31,0.6774193548387096,-0.0009385923275312402,5.712718340861655,8.4
64,2,0.0001,0.5,60,64,double,32,5,auto,0.92,100400.64339563255,0.00400643395632549,22,0.6363636363636364,-0.0007101744997395354,5.641478196971161,18.9
64,2,0.0005,0.5,60,256,double,32,5,auto,0.92,101143.48690242835,0.011434869024283544,25,0.68,-0.002032227413804044,5.626766446811716,5.5
64,2,0.0005,0.2,20,256,single,16,3,auto,0.85,100309.38772496632,0.003093877249663201,22,0.7272727272727273,-0.0005503722633178887,5.621426543212649,4.5
64,2,0.001,0.35,60,256,double,32,3,auto,0.92,101044.62522452911,0.010446252245291106,31,0.45161290322580644,-0.0018756745704820998,5.569330847518039,3.5
64,2,0.001,0.2,40,64,double,64,3,auto,0.85,100908.7102379666,0.009087102379666031,21,0.6190476190476191,-0.0016326093192821078,5.565999331463953,15.5
64,2,0.0005,0.35,40,256,single,64,3,auto,0.85,101123.86742165453,0.011238674216545333,26,0.6538461538461539,-0.0020303104587848786,5.535446152048871,4.4
64,2,0.001,0.5,40,128,double,32,3,auto,0.85,100661.33698408447,0.0066133698408446795,19,0.5789473684210527,-0.0012007888410603407,5.507521068404359,6.4
64,2,0.0005,0.5,60,256,double,32,5,auto,0.85,100482.15784007427,0.004821578400742728,23,0.6521739130434783,-0.0008794719274990426,5.482356229895669,5.3
64,2,0.0001,0.35,20,128,single,32,5,auto,0.85,100481.58058800097,0.004815805880009721,30,0.6333333333333333,-0.0008794719274989315,5.475792608531637,11.4
64,2,0.0001,0.5,60,64,single,64,5,auto,0.85,100592.97098485503,0.005929709848550265,23,0.7391304347826086,-0.001100576614156079,5.387821049693264,15.6
64,2,0.0005,0.35,40,256,single,16,5,auto,0.92,100760.70999100804,0.007607099910080433,25,0.52,-0.0014285491340282341,5.325053040793825,5.1
64,2,0.0005,0.2,20,64,double,64,5,auto,0.85,101371.60245242112,0.013716024524211242,25,0.64,-0.0025974761139336833,5.280519982699417,9.3
64,2,0.001,0.2,40,64,single,32,3,auto,0.85,100288.04452455552,0.0028804452455551653,24,0.75,-0.0005503722633178887,5.233630830504722,11.9
64,2,0.0005,0.5,40,64,double,16,5,auto,0.92,100416.70658130106,0.004167065813010558,22,0.5909090909090909,-0.0008022277850835424,5.19436734864102,10.3
64,2,0.0005,0.5,40,256,single,64,3,auto,0.92,101320.40152994747,0.013204015299474703,25,0.56,-0.002542028511917982,5.19428292702829,4.9
64,2,0.001,0.35,40,256,single,16,5,auto,0.85,100655.52625459123,0.006555262545912264,26,0.7307692307692307,-0.0012670908907943534,5.173474605126943,3.9
64,2,0.0001,0.35,60,128,double,64,5,auto,0.92,100454.78942548716,0.004547894254871644,23,0.5652173913043478,-0.0008814428725941736,5.159601825909308,7.6
64,2,0.0005,0.2,20,128,double,16,5,auto,0.85,100959.40875792834,0.009594087579283369,24,0.5416666666666666,-0.0018988678588759411,5.052530398277798,7.8
64,2,0.001,0.5,40,128,double,16,5,auto,0.85,100431.01309270275,0.004310130927027494,30,0.6333333333333333,-0.0008538264485874469,5.0480175850233815,5.3
64,2,0.001,0.5,60,64,double,32,3,auto,0.85,101527.06585736877,0.015270658573687687,28,0.6785714285714286,-0.0030448723480416273,5.015204852022558,9.6
64,2,0.001,0.35,20,256,single,16,5,auto,0.92,101526.67392825047,0.015266739282504714,27,0.48148148148148145,-0.0030448723480416273,5.0139176745205205,4.1
64,2,0.001,0.2,60,64,double,64,5,all,0.85,100737.2742099369,0.007372742099369061,17,0.5882352941176471,-0.001495225260321753,4.93085710562604,9.4
64,2,0.001,0.35,40,64,single,32,3,auto,0.85,100268.39732179686,0.002683973217968596,20,0.75,-0.0005503722633178887,4.876650581532601,6.8
64,2,0.0005,0.35,20,128,single,16,3,auto,0.85,100336.79981124775,0.003367998112477508,28,0.6071428571428571,-0.0007101744997395354,4.742493730361707,5.8
64,2,0.0005,0.2,20,256,single,32,5,auto,0.92,100412.71244911893,0.004127124491189315,23,0.6086956521739131,-0.0008794719274988205,4.692730219288154,4.3
64,2,0.0005,0.2,60,64,single,32,5,auto,0.85,100582.65399583816,0.0058265399583816175,26,0.6923076923076923,-0.0012670908907943534,4.598359913020047,7.6
64,2,0.0005,0.35,40,256,double,64,5,auto,0.85,100653.26154429637,0.006532615442963724,21,0.6666666666666666,-0.0014294951065584316,4.569876044340764,4.6
64,2,0.0001,0.35,40,128,single,32,5,auto,0.85,100393.88119290663,0.003938811929066287,28,0.6071428571428571,-0.0008794719274991536,4.478610181756004,8.0
64,2,0.0001,0.2,20,64,single,16,5,auto,0.92,100907.44238642293,0.00907442386422932,26,0.7307692307692307,-0.0020303104587848786,4.469475998099461,19.6
64,2,0.001,0.2,20,256,double,16,5,auto,0.85,100899.03769036745,0.008990376903674479,27,0.4074074074074074,-0.002025520324642427,4.438551810267115,6.5
64,2,0.0001,0.35,60,64,single,64,5,auto,0.92,100291.06205392304,0.00291062053923044,23,0.6521739130434783,-0.0006654371368192136,4.3739977500251825,11.0
64,2,0.0001,0.35,40,256,single,16,5,auto,0.85,100338.63632279672,0.003386363227967231,24,0.7083333333333334,-0.0007818857513135491,4.331020513263252,9.7
64,2,0.001,0.5,40,256,double,16,5,auto,0.92,100490.44004556729,0.004904400455672876,26,0.5769230769230769,-0.0011564184721077897,4.241025696116464,4.1
64,2,0.0005,0.35,20,128,single,32,3,auto,0.85,100645.97707144734,0.006459770714473416,25,0.72,-0.0015272086526251227,4.2297892323813775,6.2
64,2,0.0001,0.2,40,64,single,32,5,auto,0.92,100677.27824074225,0.006772782407422492,15,0.6,-0.0016069426415070698,4.214700781771927,20.6
64,2,0.0001,0.2,60,128,single,64,5,auto,0.85,100460.98903251288,0.004609890325128799,23,0.7391304347826086,-0.0011005766141561901,4.1886137374118135,9.3
64,2,0.001,0.5,20,256,single,32,3,auto,0.92,100519.82333810435,0.005198233381043538,25,0.52,-0.0012497857219242459,4.159299702224172,3.9
64,2,0.0005,0.35,20,256,single,64,5,auto,0.92,100295.076584758,0.002950765847580042,24,0.625,-0.0007101744997395354,4.1549870470740204,3.5
64,2,0.0001,0.2,60,256,single,16,5,auto,0.92,100629.31074695506,0.0062931074695505955,25,0.76,-0.0015272086526251227,4.120659910309804,11.1
64,2,0.0005,0.5,20,128,single,64,3,all,0.85,100438.28032667667,0.004382803266766714,28,0.5357142857142857,-0.001066850959646981,4.10816827517967,5.3
64,2,0.0001,0.2,40,256,single,16,5,auto,0.85,100316.21626510797,0.0031621626510797067,26,0.6923076923076923,-0.0007818857513135491,4.0442771156365875,10.0
64,2,0.0001,0.2,40,256,double,64,5,auto,0.85,100793.11361398234,0.007931136139823356,37,0.6216216216216216,-0.002009501950394732,3.9468168409915805,9.5
64,2,0.0005,0.5,40,256,double,16,5,auto,0.85,100598.27702481394,0.005982770248139422,24,0.75,-0.0015272086526250117,3.9174543948896954,5.3
64,2,0.001,0.2,40,128,double,64,3,all,0.85,100096.054235334,0.000960542353339988,8,0.75,-0.0002456969446201773,3.9094599032352213,4.5
64,2,0.0001,0.35,60,256,single,16,5,auto,0.85,100260.09402885786,0.0026009402885785677,25,0.68,-0.0006654371368191025,3.908619078597693,9.0
64,2,0.001,0.35,40,256,double,64,5,manual,0.85,100223.08852457955,0.0022308852457955074,22,0.6363636363636364,-0.0005710466580670648,3.9066601901617433,3.1
64,2,0.0001,0.5,40,256,double,32,5,auto,0.92,100519.05037971123,0.005190503797112324,23,0.6086956521739131,-0.0013717082902272582,3.7839705672788386,9.6
64,2,0.0005,0.2,40,64,single,32,3,auto,0.85,100382.62755476241,0.0038262755476241,26,0.6538461538461539,-0.0010202608222025233,3.750291557176522,7.6
64,2,0.0005,0.35,60,128,single,32,5,auto,0.85,100360.05741431892,0.003600574143189151,22,0.6363636363636364,-0.0009686892646331158,3.7169547290821305,5.4
64,2,0.001,0.2,40,64,single,16,5,auto,0.85,100471.8612553844,0.0047186125538439955,36,0.5555555555555556,-0.0012798596347007862,3.6868203558487433,14.5
64,2,0.0005,0.5,40,128,double,32,5,auto,0.92,100322.982021149,0.003229820211490005,22,0.5909090909090909,-0.0008794719274991536,3.672454015302397,6.9
64,2,0.0005,0.35,40,64,double,32,3,auto,0.85,100741.76547738755,0.007417654773875547,26,0.5769230769230769,-0.0020303104587848786,3.653458387006952,11.2
64,2,0.0001,0.5,60,256,double,64,3,auto,0.92,100557.63943269393,0.005576394326939335,25,0.68,-0.0015272086526250117,3.6513637592050454,8.8
64,2,0.0001,0.5,40,256,double,16,3,auto,0.92,100501.30420605476,0.005013042060547595,23,0.5652173913043478,-0.001375640810829526,3.6441504359882124,8.4
64,2,0.0005,0.2,40,128,double,64,5,all,0.85,100766.56970885808,0.007665697088580782,18,0.5555555555555556,-0.00210762847772894,3.6371197151600927,6.7
64,2,0.0001,0.5,40,128,double,64,5,auto,0.85,100358.09401715644,0.0035809401715644344,23,0.6956521739130435,-0.0009939603251516438,3.602699303936611,12.9
64,2,0.0005,0.5,40,256,single,16,5,auto,0.85,100360.57987531314,0.003605798753131385,34,0.6470588235294118,-0.001015974615198978,3.54910319528524,4.6
64,2,0.0001,0.2,40,64,double,64,5,auto,0.85,100612.0663440198,0.0061206634401979685,27,0.6296296296296297,-0.001757414071821839,3.482766832436324,17.3
64,2,0.0001,0.2,40,256,double,16,3,auto,0.92,100468.91413107683,0.004689141310768318,22,0.5454545454545454,-0.001375640810829526,3.4086959865204323,11.3
64,2,0.0001,0.5,20,64,single,32,5,auto,0.85,100266.50567225639,0.0026650567225638953,24,0.6666666666666666,-0.0007818857513135491,3.4084988990868097,15.8
64,2,0.0001,0.35,20,256,double,64,5,auto,0.85,100344.75476156261,0.003447547615626099,34,0.5588235294117647,-0.0010202608222025233,3.379084583669092,8.1
64,2,0.0001,0.35,60,64,double,32,5,auto,0.92,100461.77891733161,0.004617789173316123,23,0.6086956521739131,-0.0013717082902272582,3.366451311999485,18.4
64,2,0.001,0.35,20,256,single,32,3,auto,0.92,100456.72188644324,0.004567218864432361,25,0.52,-0.001375640810829526,3.3200664217560396,3.4
64,2,0.001,0.35,40,256,single,32,5,auto,0.92,100334.70610692719,0.0033470610692718766,30,0.5666666666666667,-0.0010163720715147262,3.2931454563520846,3.9
64,2,0.0005,0.5,40,256,double,32,5,auto,0.92,100682.79711641431,0.006827971164143091,28,0.5357142857142857,-0.002100872255617503,3.2500648937058605,5.3
64,2,0.0005,0.5,20,256,single,16,3,auto,0.85,100216.09421129472,0.002160942112947232,23,0.6956521739130435,-0.0006654371368193246,3.2474023365695595,4.6
64,2,0.001,0.5,20,128,single,16,5,auto,0.85,100249.21799846193,0.002492179984619288,30,0.5666666666666667,-0.0007688813083790436,3.241306502655533,5.1
64,2,0.001,0.2,20,64,double,32,5,auto,0.92,100848.89344577676,0.008488934457767609,31,0.5161290322580645,-0.0026423448601792243,3.2126519841137706,13.6
64,2,0.0005,0.35,60,128,double,16,5,auto,0.85,100485.98666749078,0.004859866674907826,31,0.6129032258064516,-0.0015199850297057393,3.197312197113329,6.7
64,2,0.001,0.35,40,128,double,64,5,auto,0.92,101800.11205484526,0.018001120548452598,27,0.6296296296296297,-0.0056554871771797854,3.1829478141314067,7.0
64,2,0.0005,0.2,60,128,double,64,5,auto,0.85,100175.11001446037,0.001751100144603697,19,0.631578947368421,-0.0005503722633177777,3.1816649590000052,5.6
64,2,0.0005,0.2,20,256,double,64,3,all,0.85,100557.75797655448,0.005577579765544797,33,0.6060606060606061,-0.0017624575892364325,3.164660414870595,4.1
64,2,0.001,0.2,60,64,single,16,3,auto,0.85,100481.08725720967,0.004810872572096705,25,0.64,-0.0015272086526250117,3.150108247375127,7.5
64,2,0.001,0.5,20,256,single,16,3,auto,0.85,100223.42272841523,0.0022342272841522934,26,0.5769230769230769,-0.0007101744997395354,3.1460257795397073,3.7
64,2,0.001,0.2,20,256,single,16,5,auto,0.92,100792.20575348697,0.007922057534869673,26,0.4230769230769231,-0.00252149320145989,3.141811974857982,6.3
64,2,0.001,0.2,40,64,single,16,3,all,0.85,100172.66552751251,0.0017266552751250856,16,0.6875,-0.0005503722633177777,3.1372498038262107,14.1
64,2,0.0005,0.2,20,256,single,64,3,auto,0.92,100474.89906595924,0.004748990659592382,21,0.6666666666666666,-0.001532093746733243,3.099673678401379,5.0
64,2,0.0001,0.35,40,256,double,64,5,auto,0.85,100336.21182217338,0.0033621182217338356,32,0.65625,-0.0011005766141561901,3.0548697641659093,9.1
64,2,0.001,0.35,40,256,double,64,3,auto,0.85,100943.32381310248,0.009433238131024846,32,0.59375,-0.0030977226884904008,3.0452171093539375,4.1
64,2,0.0001,0.2,60,64,double,64,5,all,0.85,100615.1596051163,0.006151596051163069,25,0.48,-0.0020303104587848786,3.0298795066271493,15.5
64,2,0.0005,0.5,20,128,single,64,5,auto,0.85,100304.82216102608,0.003048221610260807,25,0.64,-0.0010163720715147262,2.999119806310657,5.6
64,2,0.0005,0.5,20,256,single,32,5,auto,0.92,100262.56922866449,0.002625692286644917,21,0.6190476190476191,-0.0008794719274988205,2.9855328004752466,4.9
64,2,0.0001,0.35,40,128,double,32,5,auto,0.92,100448.3454371959,0.0044834543719589415,23,0.5652173913043478,-0.0015052421920179748,2.9785601252302674,9.0
64,2,0.0001,0.5,40,64,single,64,5,auto,0.85,100163.69087995139,0.0016369087995139126,20,0.65,-0.0005503722633178887,2.9741847629564373,16.0
64,2,0.0005,0.2,20,64,single,16,5,auto,0.92,100631.5561777123,0.00631556177712293,25,0.44,-0.0021350524046027664,2.958035954296851,8.0
64,2,0.0001,0.2,40,256,double,32,5,auto,0.92,100404.507454952,0.004045074549520068,22,0.5909090909090909,-0.0013717082902272582,2.948932056720237,8.3
64,2,0.001,0.35,20,64,single,32,5,auto,0.92,100322.8662287099,0.003228662287098996,19,0.6842105263157895,-0.0011005766141561901,2.933609751079805,8.0
