hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,2,0.0005,0.5,60,64,single,16,5,auto,0.92,100718.48567460921,0.0071848567460921185,27,0.5925925925925926,-0.001152853283447386,6.23223861115023,10.5
128,2,0.0001,0.35,20,64,single,64,5,auto,0.92,100409.09283496445,0.0040909283496445275,24,0.6666666666666666,-0.0006654371368193246,6.147730752146572,13.1
128,2,0.0001,0.5,20,256,double,64,5,auto,0.85,100332.01241418047,0.0033201241418046993,22,0.6818181818181818,-0.0005503722633177777,6.03250629272301,14.5
128,2,0.0001,0.2,40,256,double,64,5,auto,0.85,100332.01241418047,0.0033201241418046993,22,0.6818181818181818,-0.0005503722633177777,6.03250629272301,10.0
128,2,0.0001,0.5,60,256,double,64,5,auto,0.85,100332.01241418047,0.0033201241418046993,22,0.6818181818181818,-0.0005503722633177777,6.03250629272301,9.5
128,2,0.0001,0.35,40,256,single,16,5,auto,0.92,100325.66126907645,0.0032566126907644503,22,0.7272727272727273,-0.0005503722633177777,5.917109032953075,11.2
128,2,0.001,0.2,40,64,double,16,3,all,0.85,102103.87815644336,0.021038781564433593,26,0.6538461538461539,-0.003556332431138731,5.915864720694014,11.5
128,2,0.0005,0.2,20,256,single,16,5,auto,0.92,100323.09387294896,0.0032309387294895712,22,0.7272727272727273,-0.0005503722633178887,5.870460676946248,4.6
128,2,0.0001,0.35,60,256,single,32,5,auto,0.85,100323.09387294896,0.0032309387294895712,21,0.7619047619047619,-0.0005503722633178887,5.870460676946248,8.8
128,2,0.0001,0.35,40,64,single,16,5,auto,0.92,100323.09387294896,0.0032309387294895712,22,0.7272727272727273,-0.0005503722633178887,5.870460676946248,14.7
128,2,0.0005,0.35,20,256,single,16,5,auto,0.92,100323.09387294896,0.0032309387294895712,21,0.7619047619047619,-0.0005503722633178887,5.870460676946248,4.6
128,2,0.0005,0.35,20,256,double,64,3,auto,0.85,100389.15583228845,0.0038915583228845206,29,0.6896551724137931,-0.0006654371368192136,5.8481231472685025,4.7
128,2,0.0005,0.35,40,256,double,16,5,auto,0.85,101890.14661956456,0.018901466195645627,41,0.5121951219512195,-0.003238386275845717,5.83669290369304,6.4
128,2,0.0005,0.2,20,256,single,32,5,auto,0.85,100592.93931974957,0.005929393197495665,27,0.7037037037037037,-0.0010163720715148372,5.83388048892202,5.1
128,2,0.001,0.2,60,256,single,16,5,all,0.85,100883.63325766748,0.008836332576674759,23,0.6086956521739131,-0.0015272086526251227,5.78593669010843,5.2
128,2,0.0005,0.5,20,64,double,32,5,auto,0.92,100325.08084862302,0.003250808486230235,18,0.6666666666666666,-0.0005710466580670648,5.692719570820873,11.1
128,2,0.0005,0.5,40,256,double,16,5,manual,0.85,100311.92558548777,0.0031192558548777016,20,0.75,-0.0005503722633178887,5.667538251425391,5.3
128,2,0.0005,0.35,40,256,double,16,5,manual,0.85,100311.92558548777,0.0031192558548777016,20,0.75,-0.0005503722633178887,5.667538251425391,5.4
128,2,0.001,0.35,40,64,single,16,5,auto,0.92,100853.23089587488,0.008532308958748763,30,0.6666666666666666,-0.0015273174123864308,5.586467416368314,8.1
128,2,0.001,0.5,60,256,double,64,5,auto,0.92,101427.75326824829,0.014277532682482852,35,0.6,-0.0025974761139336833,5.4966945050596046,6.0
128,2,0.0001,0.5,60,256,single,16,3,auto,0.85,100300.03943540539,0.0030003943540538604,23,0.7391304347826086,-0.0005503722633178887,5.451572606450313,2.7
128,2,0.001,0.2,40,128,double,64,5,auto,0.85,100889.77227878499,0.008897722787849924,28,0.6428571428571429,-0.0016326093192821078,5.450001223662277,6.7
128,2,0.0001,0.35,20,256,single,64,3,auto,0.92,100543.36211476057,0.005433621147605736,25,0.6,-0.000997660599607486,5.446362369871586,9.3
128,2,0.0005,0.5,60,64,double,16,3,all,0.85,102100.88913500744,0.02100889135007441,31,0.5806451612903226,-0.0038787126829104013,5.416459807048749,16.2
128,2,0.0005,0.35,60,64,double,32,5,auto,0.92,100226.91726846264,0.002269172684626392,17,0.7058823529411765,-0.0004280261996196799,5.3014808127228,10.4
128,2,0.0001,0.2,60,128,single,64,5,all,0.85,100503.16803697732,0.005031680369773239,24,0.5416666666666666,-0.0009530370996656545,5.279626964719903,10.4
128,2,0.0001,0.5,20,64,double,64,5,auto,0.85,100580.52147966767,0.005805214796676737,24,0.7083333333333334,-0.0011005766141561901,5.27470302567494,18.9
128,2,0.0001,0.2,20,256,single,32,5,auto,0.85,100369.06838421515,0.003690683842151484,22,0.6818181818181818,-0.0007101744997395354,5.196868999809321,7.8
128,2,0.001,0.5,60,256,double,32,5,auto,0.92,100278.48000812404,0.0027848000812403916,19,0.631578947368421,-0.0005503722633178887,5.05984815523293,5.4
128,2,0.0001,0.5,60,256,single,32,5,auto,0.92,100462.9410713443,0.004629410713443067,23,0.6086956521739131,-0.0009208080351642556,5.027552472016889,10.0
128,2,0.0005,0.5,60,256,double,64,3,all,0.85,100477.26579600676,0.00477265796006759,24,0.5833333333333334,-0.0009530370996656545,5.007840682951313,5.3
128,2,0.001,0.5,60,256,single,16,5,auto,0.92,100714.47648138682,0.0071447648138682415,22,0.6818181818181818,-0.0014294951065583206,4.998103722838277,5.7
128,2,0.0005,0.5,60,256,single,16,5,auto,0.92,100506.81897684511,0.00506818976845112,24,0.5833333333333334,-0.0010163720715148372,4.986549621436675,6.3
128,2,0.0001,0.35,60,64,single,16,5,auto,0.92,100270.4699223755,0.002704699223755015,21,0.7142857142857143,-0.0005503722633177777,4.914308739779929,14.9
128,2,0.0001,0.35,20,64,single,64,5,auto,0.85,100279.32673849586,0.002793267384958599,20,0.65,-0.0005710466580670648,4.8914871411970555,15.0
128,2,0.0001,0.5,60,256,single,64,5,all,0.85,100503.83238389537,0.0050383238389536565,23,0.6521739130434783,-0.0010324941556001388,4.8797601532428265,9.2
128,2,0.0005,0.5,20,256,single,16,5,auto,0.92,100268.39732179686,0.002683973217968596,20,0.75,-0.0005503722633178887,4.876650581532601,4.4
128,2,0.001,0.35,40,256,double,16,5,manual,0.85,100268.39732179686,0.002683973217968596,20,0.75,-0.0005503722633178887,4.876650581532601,3.9
128,2,0.001,0.2,40,256,double,16,5,manual,0.85,100268.39732179686,0.002683973217968596,20,0.75,-0.0005503722633178887,4.876650581532601,4.0
128,2,0.001,0.2,20,128,double,64,5,auto,0.85,100128.74904947792,0.0012874904947791947,10,0.9,-0.00026475954494409315,4.862867153858654,4.3
128,2,0.0001,0.2,20,256,single,64,5,auto,0.92,100342.79513619545,0.003427951361954474,22,0.6818181818181818,-0.0007101744997395354,4.826914178433208,7.0
128,2,0.0001,0.5,20,256,single,16,3,auto,0.85,100261.90714739934,0.0026190714739933903,22,0.7272727272727273,-0.0005503722633178887,4.758727226194981,2.9
128,2,0.0005,0.35,40,256,double,32,3,manual,0.85,100260.7339104853,0.0026073391048530175,25,0.64,-0.0005503722633178887,4.737410074291931,5.6
128,2,0.0005,0.35,40,256,double,32,5,auto,0.85,101706.03828931639,0.017060382893163913,30,0.5666666666666667,-0.0036068082733112794,4.7300498391896495,7.4
128,2,0.0001,0.35,20,64,single,64,3,auto,0.92,100414.6224693532,0.004146224693531986,24,0.7083333333333334,-0.0008794719274990426,4.71444802715036,13.5
128,2,0.0005,0.2,40,256,double,16,5,manual,0.85,100259.30749318068,0.0025930749318067684,20,0.7,-0.0005503722633176666,4.7114927561494575,5.4
128,2,0.001,0.35,40,256,single,16,3,auto,0.92,100713.95882567554,0.007139588256755378,24,0.5,-0.0015272086526251227,4.674926536385923,4.8
128,2,0.0001,0.2,60,256,double,64,5,all,0.85,100445.2646321537,0.004452646321537032,25,0.56,-0.0009530370996656545,4.672059800294358,9.6
128,2,0.001,0.5,60,256,double,64,3,auto,0.85,100708.14045962834,0.007081404596283392,25,0.52,-0.0015272086526251227,4.636828493677762,5.4
128,2,0.001,0.2,60,128,double,32,3,auto,0.85,101005.89140222498,0.01005891402224981,26,0.4230769230769231,-0.0021844107120386758,4.604863896158972,8.0
128,2,0.001,0.35,20,256,single,32,5,auto,0.85,101102.0584557358,0.011020584557357943,30,0.5333333333333333,-0.0024860894117512133,4.432899518925584,3.5
128,2,0.0001,0.35,20,256,single,32,5,auto,0.85,100311.8497744514,0.0031184977445140247,21,0.6666666666666666,-0.0007101744997395354,4.391171107464109,9.1
128,2,0.0005,0.5,20,256,double,16,5,manual,0.85,100236.73865937293,0.0023673865937293157,20,0.65,-0.0005503722633177777,4.301427872578706,6.0
128,2,0.0001,0.35,20,256,single,16,3,auto,0.85,100236.62705043603,0.002366270504360291,19,0.7368421052631579,-0.0005503722633178887,4.29939999173534,2.9
128,2,0.001,0.5,60,64,double,16,3,all,0.85,102080.6701514095,0.020806701514095038,36,0.5833333333333334,-0.004841123412232307,4.297907684303547,17.0
128,2,0.0005,0.5,40,128,double,32,5,all,0.85,100472.67679379294,0.004726767937929399,14,0.6428571428571429,-0.0011005766141561901,4.2948104449351785,8.8
128,2,0.0005,0.2,40,256,double,32,5,auto,0.85,100644.96269679254,0.0064496269679254325,26,0.5384615384615384,-0.001506135894556171,4.282234419375559,6.6
128,2,0.0001,0.35,60,256,single,64,3,auto,0.92,100371.04964249581,0.0037104964249581097,24,0.7083333333333334,-0.0008794719274988205,4.219004960750252,9.6
128,2,0.0001,0.2,40,128,single,64,3,auto,0.85,100641.9484950493,0.006419484950493061,24,0.75,-0.0015272086526251227,4.203410542140782,9.0
128,2,0.0001,0.35,20,128,single,16,5,auto,0.92,100225.85213168587,0.002258521316858678,22,0.6363636363636364,-0.0005503722633177777,4.103624886987878,11.0
128,2,0.0001,0.35,20,256,double,64,5,auto,0.85,100620.70746729834,0.006207074672983435,25,0.72,-0.0015272086526251227,4.064326549168039,10.2
128,2,0.001,0.5,60,256,double,16,5,auto,0.85,100400.88116658005,0.004008811665800458,26,0.5769230769230769,-0.000988957069889218,4.053575011349604,5.9
128,2,0.001,0.35,60,64,single,16,5,auto,0.92,101470.74384965262,0.014707438496526157,37,0.5135135135135135,-0.0036583939005794264,4.020189978503067,10.8
128,2,0.0005,0.2,60,256,double,64,3,all,0.85,100508.55706882678,0.005085570688267762,24,0.625,-0.0012670908907943534,4.013580024302409,5.4
128,2,0.0005,0.35,20,128,single,32,5,auto,0.85,100483.37281822335,0.0048337281822334625,25,0.56,-0.001212176143878474,3.987645035454571,5.9
128,2,0.001,0.35,20,256,double,16,5,all,0.85,100216.97842722833,0.0021697842722832868,19,0.7368421052631579,-0.0005503722633178887,3.942393933885517,3.1
128,2,0.0005,0.2,20,256,double,16,5,manual,0.85,100216.97842722833,0.0021697842722832868,19,0.7368421052631579,-0.0005503722633178887,3.942393933885517,5.4
128,2,0.0005,0.2,60,64,double,32,5,auto,0.92,100209.95222800544,0.0020995222800543707,17,0.6470588235294118,-0.0005346915028797694,3.9266049090861816,10.4
128,2,0.0001,0.2,60,256,single,32,5,auto,0.92,100532.30801289712,0.005323080128971197,24,0.5833333333333334,-0.001375640810829526,3.869527631825144,10.3
128,2,0.0005,0.2,40,256,double,32,3,manual,0.85,100234.79890193863,0.0023479890193862955,26,0.6153846153846154,-0.0006093557888572354,3.853231662555684,5.8
128,2,0.0001,0.35,20,64,single,16,5,auto,0.92,100256.3351606053,0.0025633516060530382,24,0.6666666666666666,-0.0006654371368191025,3.8521318757565512,14.0
128,2,0.001,0.2,60,128,double,16,5,all,0.85,100372.07324905045,0.0037207324905044518,18,0.7222222222222222,-0.0009691604701271839,3.8391294374771356,7.7
128,2,0.0001,0.2,20,256,single,16,5,auto,0.92,100253.49868755686,0.0025349868755685746,26,0.6538461538461539,-0.0006654371368193246,3.8095061656543203,8.7
128,2,0.0001,0.35,20,128,single,64,5,auto,0.85,100208.45389593452,0.0020845389593452273,21,0.6190476190476191,-0.0005503722633177777,3.7875072896644904,11.5
128,2,0.001,0.2,20,64,single,16,5,auto,0.85,100097.77901614124,0.000977790161412413,13,0.6153846153846154,-0.00025863157836369943,3.780629448262502,6.9
128,2,0.0001,0.35,60,256,single,16,5,all,0.85,100377.41850625288,0.00377418506252885,26,0.5769230769230769,-0.0010163720715147262,3.7133891891618807,12.8
128,2,0.001,0.5,40,128,double,64,3,auto,0.92,100325.2422223847,0.003252422223846952,26,0.6153846153846154,-0.0008794719274990426,3.6981535420873257,6.5
128,2,0.0001,0.2,20,64,single,64,5,auto,0.92,100617.57003727689,0.006175700372768916,30,0.6666666666666666,-0.0016811328766127565,3.673534946988886,12.2
128,2,0.0001,0.35,60,64,double,64,3,auto,0.85,100557.63943269393,0.005576394326939335,25,0.68,-0.0015272086526250117,3.6513637592050454,18.2
128,2,0.001,0.2,60,256,double,32,5,auto,0.85,101591.95886157775,0.015919588615777466,35,0.5714285714285714,-0.004398277869962719,3.619504971365623,6.4
128,2,0.0001,0.5,40,256,single,64,3,auto,0.92,100552.63568651055,0.005526356865105481,25,0.72,-0.0015272086526251227,3.6185997608160565,13.7
128,2,0.0001,0.2,20,64,single,64,5,all,0.85,100371.37806342336,0.0037137806342335536,24,0.5416666666666666,-0.0010324941556001388,3.5969023302363516,12.4
128,2,0.001,0.5,20,256,single,64,5,auto,0.92,100109.8320736882,0.001098320736882015,11,0.7272727272727273,-0.00030636822703522526,3.5849694581929783,3.2
128,2,0.0005,0.35,20,128,single,32,3,auto,0.85,100107.86759003962,0.0010786759003961924,9,0.7777777777777778,-0.00030636822703522526,3.5208478073418807,5.3
128,2,0.0001,0.35,20,64,double,32,5,auto,0.92,100192.37352701351,0.0019237352701350755,18,0.6111111111111112,-0.0005503722633177777,3.495334700441356,20.5
128,2,0.0005,0.35,60,256,double,64,5,all,0.85,100440.23128071432,0.004402312807143171,24,0.5416666666666666,-0.0012670908907942424,3.4743465043645747,5.4
128,2,0.0005,0.5,20,256,double,64,3,auto,0.92,100520.04662500409,0.005200466250040918,24,0.5,-0.0015091741867742092,3.4459019347241,4.7
128,2,0.0001,0.5,40,256,single,16,5,auto,0.85,100189.59292177556,0.00189592921775562,19,0.631578947368421,-0.0005503722633177777,3.4448124371793343,12.8
128,2,0.0001,0.5,60,256,single,16,5,auto,0.85,100189.59292177556,0.00189592921775562,19,0.631578947368421,-0.0005503722633177777,3.4448124371793343,11.4
128,2,0.0001,0.35,60,64,double,32,5,all,0.85,100434.99482354018,0.004349948235401826,24,0.625,-0.0012670908907943534,3.433019893841076,15.9
128,2,0.0005,0.35,40,256,single,64,5,all,0.85,101201.53056455089,0.012015305645508925,28,0.4642857142857143,-0.0035336416742538512,3.400261473327237,4.6
128,2,0.0001,0.5,40,256,single,16,3,auto,0.85,100186.84879889748,0.0018684879889748118,18,0.6666666666666666,-0.0005503722633177777,3.3949530408947437,3.5
128,2,0.0001,0.35,60,64,single,32,5,auto,0.85,100297.76816708955,0.0029776816708955447,21,0.6666666666666666,-0.0008794719274988205,3.385760906961454,15.7
128,2,0.001,0.2,60,64,double,32,5,auto,0.85,101109.61048436197,0.011096104843619687,34,0.6176470588235294,-0.0033087836312135632,3.3535299011225965,11.2
128,2,0.0001,0.35,40,256,double,32,5,auto,0.85,100940.08667089323,0.009400866708932299,23,0.4782608695652174,-0.002825693555935427,3.32692364647454,11.3
128,2,0.0001,0.5,40,128,single,16,5,auto,0.92,100222.21170519797,0.0022221170519797304,21,0.6666666666666666,-0.0006685998655164838,3.3235379882452967,13.1
128,2,0.0005,0.2,60,256,double,32,5,auto,0.85,101498.28625245839,0.014982862524583907,30,0.5333333333333333,-0.004543180984177053,3.297879300156889,7.9
128,2,0.0005,0.35,20,256,single,16,5,auto,0.85,100181.17999425759,0.00181179994257589,19,0.6842105263157895,-0.0005503722633178887,3.2919535800251896,4.4
128,2,0.0005,0.35,60,256,double,16,5,manual,0.85,100180.99946615372,0.0018099946615372027,19,0.631578947368421,-0.0005503722633178887,3.288673470980805,6.2
128,2,0.0001,0.2,60,256,single,64,5,auto,0.92,100232.91716710039,0.00232917167100386,20,0.65,-0.0007101744997395354,3.279717410098659,7.9
128,2,0.0005,0.2,20,64,double,64,3,auto,0.85,100328.06144501166,0.0032806144501165545,25,0.56,-0.0010163720715146152,3.2277691822323753,10.1
128,2,0.0001,0.2,60,256,single,16,5,all,0.85,100322.91531148372,0.003229153114837245,26,0.6153846153846154,-0.0010163720715147262,3.1771368038721812,12.5
128,2,0.0005,0.2,20,128,single,32,3,auto,0.85,100096.89882009423,0.0009689882009422581,10,0.7,-0.00030636822703522526,3.162822105671052,5.7
128,2,0.0005,0.35,60,256,single,64,3,auto,0.85,100173.53115831954,0.0017353115831954347,18,0.6111111111111112,-0.0005503722633177777,3.1529779003297786,4.8
128,2,0.0001,0.35,60,64,single,64,5,auto,0.92,100243.68947044434,0.0024368947044434027,19,0.6842105263157895,-0.0007818857513135491,3.1166889796232744,15.7
128,2,0.0005,0.35,60,64,double,64,3,auto,0.92,100171.21606794426,0.0017121606794426043,19,0.6842105263157895,-0.0005503722633178887,3.1109138188050003,9.7
128,2,0.0001,0.2,60,64,single,16,5,auto,0.92,100203.74622796284,0.00203746227962838,24,0.625,-0.0006654371368192136,3.0618403556005913,14.3
