hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,2,0.0005,0.2,60,64,double,32,5,all,0.85,99475.42755164648,-0.005245724483535159,11,0.2727272727272727,-0.005245724483535108,1.0000000000000098,10.5
192,1,0.0005,0.2,60,128,single,16,5,auto,0.85,99660.757042452,-0.003392429575480055,21,0.2857142857142857,-0.003392429575480027,1.0000000000000082,11.1
64,3,0.001,0.2,60,64,double,32,3,auto,0.85,99210.2503548783,-0.007897496451217012,18,0.2222222222222222,-0.007897496451216957,1.000000000000007,8.8
192,3,0.001,0.2,20,64,none,16,3,auto,0.85,99340.9021087132,-0.006590978912868013,18,0.16666666666666666,-0.006590978912867973,1.000000000000006,9.6
64,3,0.001,0.35,60,128,none,16,3,all,0.85,99831.29042964056,-0.0016870957035943865,12,0.25,-0.0016870957035943768,1.0000000000000058,3.5
64,1,0.001,0.35,20,128,single,16,3,all,0.85,99549.57406389776,-0.004504259361022414,18,0.2222222222222222,-0.004504259361022389,1.0000000000000056,3.2
128,3,0.0005,0.35,40,64,double,16,3,manual,0.85,99668.15976150216,-0.003318402384978399,22,0.22727272727272727,-0.0033184023849783806,1.0000000000000056,8.7
64,1,0.0005,0.2,40,128,double,32,5,auto,0.85,98851.05354848504,-0.011489464515149593,27,0.2222222222222222,-0.011489464515149539,1.0000000000000047,5.8
192,3,0.0005,0.5,20,64,none,16,3,all,0.85,99328.14948235339,-0.006718505176466133,9,0.1111111111111111,-0.006718505176466105,1.0000000000000042,10.5
64,2,0.001,0.35,60,128,single,32,5,auto,0.85,98986.50225321976,-0.010134977467802382,20,0.45,-0.010134977467802342,1.000000000000004,4.5
128,2,0.0005,0.35,60,64,single,16,3,manual,0.85,99322.56227719777,-0.006774377228022349,33,0.2727272727272727,-0.006774377228022321,1.000000000000004,6.7
64,2,0.0005,0.2,20,128,single,32,5,auto,0.92,99280.0927350001,-0.007199072649998998,15,0.13333333333333333,-0.007199072649998972,1.0000000000000036,5.4
64,1,0.001,0.5,60,64,single,32,5,auto,0.85,98949.25938379718,-0.0105074061620282,20,0.35,-0.010507406162028166,1.0000000000000033,6.5
192,1,0.0005,0.2,20,128,none,16,3,all,0.85,98749.9616700991,-0.012500383299008972,12,0.0,-0.012500383299008933,1.000000000000003,7.1
192,1,0.0005,0.5,20,128,single,32,5,auto,0.85,99700.75974544893,-0.002992402545510704,17,0.23529411764705882,-0.0029924025455106973,1.0000000000000022,7.2
192,2,0.001,0.5,40,128,single,32,5,auto,0.85,97449.96223972403,-0.02550037760275969,21,0.19047619047619047,-0.025500377602759694,0.9999999999999999,16.3
192,2,0.0005,0.2,60,64,none,16,3,all,0.85,99183.39266370244,-0.008166073362975585,17,0.29411764705882354,-0.00816607336297559,0.9999999999999993,14.5
128,2,0.0005,0.5,40,64,none,16,3,auto,0.85,97330.55227839814,-0.02669447721601857,22,0.18181818181818182,-0.026694477216018586,0.9999999999999993,7.7
64,1,0.0005,0.35,40,128,double,32,5,auto,0.85,99350.64966492314,-0.006493503350768587,22,0.2727272727272727,-0.006493503350768592,0.9999999999999992,6.2
192,3,0.0005,0.5,20,128,none,16,3,auto,0.85,97658.27972944312,-0.02341720270556878,20,0.2,-0.023417202705568796,0.9999999999999992,13.9
64,1,0.0005,0.5,20,64,none,16,3,auto,0.85,98504.47036567242,-0.01495529634327584,22,0.18181818181818182,-0.014955296343275859,0.9999999999999988,8.8
128,3,0.001,0.5,20,128,none,16,3,auto,0.85,98835.20469239111,-0.011647953076088888,12,0.08333333333333333,-0.011647953076088902,0.9999999999999988,4.3
128,2,0.001,0.5,40,64,none,16,3,auto,0.85,99217.20758702657,-0.00782792412973431,18,0.16666666666666666,-0.00782792412973432,0.9999999999999987,5.9
192,1,0.0005,0.35,20,64,none,16,3,auto,0.85,97359.16627634333,-0.026408337236566732,20,0.2,-0.02640833723656677,0.9999999999999986,8.3
192,1,0.0005,0.5,60,64,none,16,3,all,0.85,98715.12374369786,-0.012848762563021447,24,0.08333333333333333,-0.012848762563021476,0.9999999999999977,11.1
64,1,0.001,0.35,60,128,none,16,3,all,0.85,99514.91487403924,-0.004850851259607589,16,0.3125,-0.0048508512596076026,0.9999999999999971,5.2
64,2,0.001,0.5,60,128,single,16,5,all,0.85,98325.80898100606,-0.016741910189939372,22,0.2727272727272727,-0.016741910189939424,0.9999999999999969,5.1
64,2,0.0005,0.2,60,128,none,16,3,auto,0.85,98693.43564781168,-0.013065643521883176,17,0.23529411764705882,-0.013065643521883219,0.9999999999999967,4.7
64,1,0.001,0.35,20,64,single,32,5,all,0.85,99315.03687270202,-0.00684963127297975,15,0.0,-0.006849631272979773,0.9999999999999967,6.0
128,2,0.0005,0.5,60,64,single,16,3,manual,0.85,99357.23277009588,-0.006427672299041151,31,0.25806451612903225,-0.006427672299041176,0.9999999999999961,6.8
64,2,0.001,0.2,20,64,single,32,3,auto,0.92,99783.07192905579,-0.0021692807094421005,16,0.3125,-0.002169280709442112,0.9999999999999948,5.7
64,2,0.001,0.2,20,128,single,32,5,auto,0.85,99628.94544529947,-0.003710545547005313,20,0.25,-0.0037105455470053395,0.9999999999999929,3.5
64,1,0.0005,0.5,40,64,double,32,3,auto,0.92,99789.0874920846,-0.002109125079154037,9,0.0,-0.0021091250791540617,0.9999999999999882,6.3
64,1,0.001,0.2,40,128,single,16,3,manual,0.85,99587.92336117434,-0.0041207663882565975,26,0.2692307692307692,-0.004120766388256647,0.999999999999988,3.5
128,3,0.0005,0.2,60,64,double,16,3,manual,0.85,99661.16305126305,-0.003388369487369491,26,0.23076923076923078,-0.003388369487369536,0.9999999999999868,10.4
64,2,0.0005,0.2,20,64,single,32,5,auto,0.85,99594.18146902998,-0.004058185309700202,20,0.3,-0.004058185309700257,0.9999999999999863,6.1
64,2,0.001,0.5,60,128,double,32,5,auto,0.92,99839.39369945586,-0.0016060630054413924,8,0.0,-0.001606063005441416,0.9999999999999852,3.4
192,1,0.001,0.5,60,128,double,32,3,auto,0.92,96944.16576729545,-0.03055834232704554,35,0.17142857142857143,-0.03059468782926178,0.9988120322580485,13.7
192,3,0.001,0.35,40,128,none,16,3,auto,0.92,97024.71012929067,-0.029752898707093262,24,0.125,-0.029789274406333388,0.9987788994540803,19.0
192,3,0.0005,0.5,40,64,none,16,3,manual,0.85,97126.49967934079,-0.028735003206592082,41,0.24390243902439024,-0.028771417067925742,0.9987343737276586,21.7
192,2,0.0005,0.2,40,128,none,16,3,auto,0.92,97195.16462088114,-0.028048353791188564,29,0.1724137931034483,-0.02808479339581227,0.9987025147698206,14.7
192,1,0.001,0.2,20,128,double,32,5,manual,0.85,97291.60249260742,-0.02708397507392583,33,0.15151515151515152,-0.0271204508342362,0.9986550459454634,8.5
64,1,0.001,0.5,40,128,single,16,3,auto,0.92,97578.44708452158,-0.024215529154784164,30,0.2,-0.02425211245648884,0.9984915416432152,5.4
192,2,0.001,0.2,20,64,double,32,5,auto,0.85,97619.72122756048,-0.023802787724395168,33,0.30303030303030304,-0.023839386500259185,0.9984647769411508,11.9
192,2,0.0005,0.35,40,64,none,16,3,auto,0.92,97668.74119680459,-0.023312588031954073,29,0.13793103448275862,-0.02334920518597805,0.9984317601506211,14.7
128,1,0.0005,0.2,40,64,single,16,5,auto,0.85,98893.1476212811,-0.011068523787189042,23,0.34782608695652173,-0.011086268180193537,0.9983994259640772,7.4
64,2,0.001,0.2,40,64,single,32,5,manual,0.85,97829.65172189953,-0.021703482781004712,41,0.34146341463414637,-0.02174016026226755,0.9983129157825715,6.8
128,1,0.001,0.35,20,128,single,16,5,auto,0.92,95893.55674039472,-0.041064432596052795,40,0.3,-0.041136333133612646,0.9982521403323356,5.8
192,1,0.001,0.5,20,64,none,16,3,auto,0.92,98135.754227652,-0.018642457723480037,24,0.125,-0.018679249966154443,0.9980303147748935,7.7
192,3,0.001,0.35,40,128,none,16,3,manual,0.85,98174.38653445645,-0.018256134655435453,41,0.2926829268292683,-0.0182929413818137,0.9979879273863066,21.2
64,1,0.001,0.35,40,128,double,32,5,all,0.85,98203.97609273929,-0.017960239072607073,35,0.37142857142857144,-0.01799705689245701,0.9979542310684495,4.9
128,2,0.0005,0.2,60,64,none,16,3,auto,0.92,96591.34055011475,-0.0340865944988525,32,0.125,-0.034159018231429084,0.9978798063783358,7.6
