time,open,high,low,close,tick_volume,spread,RSI_5,RSI_10,RSI_15,RSI_20,ROC_10,StochRSI_14_k,StochRSI_14_d,SMA_5,EMA_5,dist_SMA_5,dist_EMA_5,SMA_10,EMA_10,dist_SMA_10,dist_EMA_10,SMA_20,EMA_20,dist_SMA_20,dist_EMA_20,SMA_50,EMA_50,dist_SMA_50,dist_EMA_50,MACD,MACD_norm,ATR_14,ATR_norm,BB_width_pct,BB_pct,KC_width_pct,KC_pct,OBV_pct,ADI_diff,EMI_norm,NVI_pct,vol_SMA_20,vol_rel,log_ret,target
2016-07-17,11.01,11.56,10.95,11.36,88,0,51.47514493604694,47.970552486252025,47.12819787587547,47.38429846513727,8.604206500956009,0.8936380691169442,0.8452473095354343,11.38,11.436127798535258,-0.0017574692442883435,-0.006656781025567878,10.879999999999999,11.296147049966521,0.044117647058823574,0.005652630914862922,11.472999999999999,11.630574607920849,-0.009849211191493032,-0.023264079122675356,12.8948,12.035393026705613,-0.11902472314421322,-0.05611723898064385,-0.4990145727562698,-0.04392733915108009,1.1660036277536807,0.10264116441493669,0.4263662881424293,-0.009849211191493032,0.15950704225352125,-0.010021786492374746,-0.06666666666666665,30.295081967212923,-43934.0588988477,-0.06425041186161451,131.75,0.6679316888045541,-0.06640737233834704,1
2016-07-18,11.36,11.73,10.95,11.15,136,0,47.06656736197208,46.26667658787704,46.10621497245289,46.62332196033081,14.59403905447071,0.7706077864570519,0.8523818002506713,11.514,11.340751865690173,-0.03161368768455784,-0.016820036973674127,11.022,11.269574859063516,0.011613137361640366,-0.010610414373116111,11.3255,11.584805597642672,-0.015496004591408728,-0.03753240345536297,12.841000000000001,12.000671731540688,-0.13168756327388836,-0.07088534296833696,-0.47654983656969385,-0.042739895656474784,1.1384319400569893,0.10210151928762236,0.3770461187495503,-0.015496004591408728,0.16807174887892365,-0.01610412530333106,-0.11038961038961037,-66.25641025640999,4372.197309417044,0.0,137.5,0.9890909090909091,-0.018658915386877417,1
2016-07-19,11.15,12.15,11.03,11.65,175,0,57.81844310801321,50.88209690557141,48.931300059078445,48.68859649986225,17.558022199798184,0.7208538881572264,0.7950332479104074,11.7,11.443834577126783,-0.004273504273504183,0.01801541445603279,11.196,11.338743066506513,0.04055019649874961,0.0274507440258443,11.213,11.59101458834337,0.038972621064835566,0.005088891158497007,12.798,11.98691989893125,-0.08970151586185339,-0.02810729543302355,-0.41363245253098313,-0.03550493154772387,1.1371153729100616,0.0976064697776877,0.3004715604694133,0.038972621064835566,0.16763948497854073,0.038617553973937985,0.15967153284671531,18.750000000000114,13733.905579399154,0.0,143.55,1.2190874259839777,0.04386668210558172,1
2016-07-20,11.65,12.98,11.6,12.35,207,0,68.88029235881739,56.671417057786364,52.654074442178064,51.456565246844036,12.888482632541134,0.8200081928707559,0.7704899558283448,11.73,11.745889718084523,0.05285592497868706,0.051431632376503555,11.337,11.52260796350533,0.08935344447384669,0.07180596954397869,11.235499999999998,11.663298913263048,0.09919451737795394,0.05887708887886441,12.795800000000002,12.001158334267279,-0.03483955672955203,0.029067333003737005,-0.3037839897937502,-0.02459789391042512,1.1544642748450573,0.09347888865142165,0.290844927501467,0.09919451737795394,0.1500404858299595,0.10192427802397168,0.16286388670338314,17.999999999999886,37786.774628879924,0.0,140.05,1.4780435558729024,0.05834988306227652,1
2016-07-21,12.35,12.66,12.01,12.57,109,0,71.786925372101,58.38429772714118,53.78843331214571,52.30769666354824,16.281221091581866,0.9430384755306482,0.8279668521862101,11.815999999999999,12.020593145389682,0.0638117806364253,0.0457054696024742,11.513,11.713042879231633,0.09180925909841052,0.0731626384026849,11.229,11.749651397714187,0.11942292278920662,0.06981897373103396,12.803799999999999,12.023465850570522,-0.018260204001936824,0.04545562454469353,-0.19670859602761226,-0.015649052985490235,1.1184311123561248,0.0889762221444809,0.2825049897124136,0.11942292278920662,0.14303898170246618,0.12132024977698495,0.07374830852503389,78.81538461538469,2134.8339208688203,0.01781376518218636,137.45,0.7930156420516552,0.017656959528169973,1
2016-07-22,12.57,14.8,12.55,14.11,297,0,84.4749779930851,68.17090987172958,60.82743588336219,57.764276256956414,34.25309229305423,1.0,0.9210155561338014,12.366,12.717062096926457,0.14103186155587902,0.10953299531423986,11.873000000000001,12.148853264825881,0.1884106796934219,0.16142648959734768,11.317,11.97444650269379,0.2467968542900061,0.17834256446223154,12.8426,12.1052907191756,0.09868718172332708,0.16560604179863314,0.012273078245318203,0.0008698141917305601,1.1992574614735445,0.08499344163526185,0.3016933212974638,0.2467968542900061,0.13770375620127567,0.2514227431967006,0.18714555765595464,114.83999999999969,71945.53615531648,0.0,146.0,2.0342465753424657,0.11557074326256647,2
2016-07-24,13.0,13.4,12.53,13.28,147,0,64.83220732631509,59.75562530068625,55.90966890219971,54.243383975613966,26.717557251908385,0.9107099835827678,0.9512494863711387,12.792,12.904708064617639,0.038148843026891775,0.029081784221941673,12.153,12.354516307584811,0.09273430428700723,0.07491055654255001,11.376000000000001,12.098784931008666,0.16736990154711656,0.09763088407034412,12.8648,12.151357749796166,0.0322741123064485,0.09288198680701062,0.10965446887800745,0.008257113620331887,1.2264533570825773,0.09235341544296516,0.3422492693137109,0.16736990154711656,0.14691265060240968,0.17302398162733518,-0.07802547770700641,106.44827586206873,-31641.873616916724,-0.05882352941176472,146.65,1.0023866348448687,-0.060624621816434854,2
2016-07-25,13.28,13.78,12.95,13.62,133,0,68.57396059947153,61.89650770700561,57.42055754109433,55.415194772433,27.052238805970134,0.8481447272492909,0.9196182369440195,13.186000000000002,13.143138709745093,0.032913696344607724,0.036282146965498654,12.443000000000001,12.5846042516603,0.09459133649441434,0.08227479606306237,11.4555,12.243662556626889,0.18894854000261868,0.11241223261483686,12.893799999999999,12.208951563529649,0.05632164296018245,0.11557490658619762,0.21182331374546592,0.015552372521693534,1.1981352601481075,0.08796881498884783,0.3615049479580666,0.18894854000261868,0.14831130690161526,0.19573328651068872,0.07656879677605066,81.72289156626505,18327.7577202919,0.025602409638554313,152.2,0.8738501971090671,0.02528015667307861,2
2016-07-26,13.62,13.66,11.25,12.22,343,0,44.308944885927104,49.7806357007235,49.879631615882886,49.878592804843976,0.1639344262295193,0.6497953273810206,0.8028833460710264,13.16,12.83542580649673,-0.0714285714285714,-0.047947439825894014,12.445,12.518312569540246,-0.01807955002008836,-0.023830094342435906,11.503,12.24140897980528,0.06233156567851869,-0.0017488983368334628,12.892000000000001,12.209384835548093,-0.05212534905367674,0.0008694266414636411,0.17777527694651774,0.014547895003806688,1.2846970272803855,0.1051306896301461,0.40626415016094,0.06233156567851869,0.16923076923076932,0.06653478020539384,-0.18342245989304817,-66.89211618257241,-52323.05688232736,0.0,153.05,2.2410976804965697,-0.10846534697791695,2
2016-07-27,12.22,13.42,12.06,12.75,220,0,52.296745244372225,53.600981288178545,52.414431003962555,51.7977305767733,5.024711696869847,0.5859196411947994,0.6946198986083703,13.196000000000002,12.806950537664488,-0.033798120642619084,-0.0044468460697962,12.506,12.560437556896565,0.01951063489525026,0.015092025436594138,11.648,12.289846219823824,0.09460851648351651,0.03744178502688966,12.900799999999998,12.230585430232482,-0.011689197569142884,0.042468496110054536,0.19135273783683893,0.015008057869555995,1.2900758110460724,0.10118241655263313,0.37914423156309107,0.09460851648351651,0.15458823529411767,0.10035527810940265,0.1440733464309103,3.2352941176469585,13818.18181818182,0.04337152209492623,147.8,1.4884979702300405,0.04245731786098577,2
2016-07-28,12.75,12.95,12.46,12.64,88,0,50.42055777896984,52.67686700424606,51.83151858064995,51.36802697613772,11.267605633802827,0.4712880580576552,0.5690010088778251,12.902000000000001,12.751300358442993,-0.02030692915827007,-0.008728549662724986,12.634,12.574903455642644,0.0004749089757796602,0.005176703311240599,11.757,12.32319419888822,0.07510419324657659,0.025708091262601523,12.9074,12.246640903556699,-0.020716798115809558,0.03211975426903073,0.1910347628895206,0.015113509722272198,1.2329275388284955,0.09754173566681135,0.378066032396177,0.07510419324657659,0.15047468354430374,0.0804342251474484,-0.05037206639954206,-23.346938775510125,-1541.8224971231314,-0.008627450980392193,143.4,0.6136680613668061,-0.008664882885723714,2
2016-07-29,12.64,12.83,12.5,12.65,66,0,50.621862334609304,52.75913588351171,51.88363994074951,51.406603156963726,13.452914798206278,0.46291934491527575,0.5067090147225768,12.776,12.71753357229533,-0.009862241703193445,-0.005310272775096081,12.783999999999999,12.588557372798528,-0.01048185231539413,0.004880831487032687,11.903,12.354318560898866,0.06275728807863562,0.02393344785822175,12.9142,12.26245890733879,-0.020458100385621944,0.03160386473786891,0.18940632368134125,0.014972831911568478,1.1684327146264601,0.09236622250011542,0.3521685098266658,0.06275728807863562,0.14379446640316212,0.06863780359028511,0.039783001808318286,-5.999999999999886,-1581.027667984191,0.0007911392405062223,138.7,0.4758471521268926,0.0007908264548177709,2
2016-07-31,11.73,12.05,11.7,11.7,68,0,34.15425758770263,44.57879322988511,46.7361815936434,47.62857711935934,0.429184549356214,0.291728500828342,0.408645301267091,12.392,12.378355714863556,-0.055842479018721775,-0.0548017628907697,12.789,12.427001486835158,-0.0851513019000704,-0.05850176227992931,11.992500000000001,12.292002507479927,-0.024390243902439206,-0.04816159996059894,12.902000000000001,12.24040169528629,-0.09316385056580388,-0.04414901640804776,0.1101885285902462,0.0094178229564313,1.1528303778674274,0.09853251092883995,0.3479543760181742,-0.024390243902439206,0.15179487179487164,-0.020004746415758147,-0.03942028985507251,-68.0,-34753.64504776284,0.0,134.95,0.50389032975176,-0.07806837336981894,2
2016-08-01,11.7,11.74,10.5,10.6,139,0,23.220952977684632,37.165084539051676,41.61421843896831,43.712947499658874,-14.17004048582996,0.13559200696562995,0.29674661756974924,12.068000000000001,11.785570476575705,-0.1216440172356647,-0.1005950860785292,12.613999999999999,12.094819398319673,-0.15966386554621845,-0.12359170890367724,11.9755,12.130859411529457,-0.11485950482234566,-0.1261954622996036,12.867799999999999,12.176072217039769,-0.17623836242403515,-0.1294401173831853,-0.04088169296078448,-0.0038567634868664604,1.1590567794483255,0.10934497919323827,0.3916400782251443,-0.11485950482234566,0.16801886792452836,-0.11339113948755132,-0.08388654194327094,-116.58064516129042,-63540.111307180676,0.0,135.1,1.0288675055514434,-0.09873484068568897,2
2016-08-02,10.6,10.8,7.2,9.37,598,0,16.04283999415739,30.8009270968477,36.78448115938428,39.8562202298491,-25.457438345266514,0.008976786642946244,0.14543243147897275,11.392,10.980380317717138,-0.17749297752808993,-0.14665979420756012,12.294,11.599397689534277,-0.23783959655116327,-0.19219943562636735,11.9035,11.867920419955222,-0.2128365606754316,-0.21047667422466992,12.7798,12.06603016931272,-0.26681168719385284,-0.22343970067052188,-0.2568953230311273,-0.027416790078028528,1.333409866630588,0.14230628245790694,0.4948021736086895,-0.2128365606754316,0.22657417289220913,-0.21059282765592965,-0.3939393939393939,122.92222222222182,-136206.42268964852,0.0,163.2,3.66421568627451,-0.12334090486769067,1
2016-08-03,9.37,10.63,8.96,10.54,218,0,38.607786425172186,41.40565923683057,43.470958265693646,44.738148703892534,-25.30120481927711,0.09302012716995865,0.07919630692617828,10.972,10.833586878478092,-0.039372949325555996,-0.027099692998385452,11.937000000000001,11.406779927800772,-0.1170310798358048,-0.07598813453814811,11.905,11.741451808530917,-0.1146577068458631,-0.10232566024399008,12.7064,12.006185848947517,-0.17049675753950774,-0.12211920316692801,-0.3298758557297603,-0.03129751951895259,1.3574520190141175,0.12879051413796183,0.43919839754126,-0.1146577068458631,0.213946869070209,-0.11011046225286714,0.2369565217391305,194.5029940119756,57781.191790122415,0.12486659551760937,170.75,1.2767203513909224,0.11766444686288542,1
2016-08-04,10.54,11.46,10.25,10.85,212,0,43.62591642029187,43.93509603600019,45.11887666533438,45.961513827291206,-18.298192771084338,0.2088542964160398,0.10361707007631489,10.611999999999998,10.839057918985397,0.02242744063324551,0.0010095048016522897,11.693999999999999,11.305547213655176,-0.0721737643235847,-0.04029413216769843,11.9235,11.656551636289876,-0.09003228917683574,-0.06919298789694128,12.6342,11.960845227420164,-0.1412198635449811,-0.09287347225876295,-0.35856572202379233,-0.03304753198375966,1.3469197319416806,0.12414006746006273,0.4192229903632321,-0.09003228917683574,0.21686635944700458,-0.08523733243402756,0.18629173989455183,-1.7520661157027462,55760.36866359448,0.02941176470588247,179.15,1.1833658945018142,0.028987536873252406,1
2016-08-05,10.85,11.09,10.55,10.89,105,0,44.359463903087104,44.27995017612655,45.3391702349925,46.12350996187663,-20.044052863436114,0.3277465517507243,0.20987365844557426,10.45,10.856038612656931,0.04210526315789486,0.0031283406917394447,11.421,11.22999317480878,-0.04649330181245065,-0.030275456940744586,11.931999999999999,11.583546718547984,-0.08732819309420031,-0.05987343387992314,12.5638,11.918851296933099,-0.13322402457855106,-0.08632134685645731,-0.3737664352510386,-0.03432198670808435,1.2892826082315605,0.1183914240800331,0.41458906984236515,-0.08732819309420031,0.21496786042240582,-0.08234203615016211,0.07777777777777772,27.2222222222224,-1652.8925619834747,0.0036866359447005337,179.3,0.5856107083100948,0.003679856958400618,1
2016-08-07,10.83,11.23,10.83,11.04,60,0,47.558124996468024,45.672318990001024,46.20673366043768,46.75359537878043,-9.65630114566286,0.3657047846068668,0.30076854425787697,10.538,10.91735907510462,0.04763712279369889,0.011233570687900391,11.302999999999999,11.195448961207182,-0.023268158895868345,-0.013885013610961186,11.874,11.531780364400557,-0.07023749368367874,-0.04264565824707516,12.501800000000001,11.884386540190626,-0.11692716248860179,-0.07105007375307759,-0.36945056743476634,-0.033464725311120144,1.225762421929306,0.11102920488490091,0.4141914507398667,-0.07023749368367874,0.2065217391304349,-0.06596350714910185,0.04123711340206193,2.999999999999659,12681.159420289867,0.013774104683195398,175.7,0.34149117814456464,0.013680103904079957,1
2016-08-08,11.04,11.33,10.95,11.2,61,0,51.291650100646905,47.23501612267642,47.16511365426349,47.44372368275126,-12.156862745098044,0.4187493547655148,0.370733563707702,10.904,11.011572716736413,0.027146001467351372,0.01711175034763168,11.148,11.196276422805877,0.004664513814137029,0.000332572817382217,11.827,11.500182234457647,-0.05301428933795558,-0.026102389365467667,12.443,11.857547852340014,-0.09989552358755929,-0.05545394887107722,-0.3490953938757535,-0.03116923159604942,1.1653508203629268,0.10404918038954704,0.4109162546886501,-0.05301428933795558,0.20062500000000016,-0.04892650409725865,0.040264026402640374,19.26315789473665,6118.266978922698,0.0,173.5,0.3515850144092219,0.01438873745209967,1
2016-08-09,11.2,12.77,11.2,12.4,195,0,70.78854177042939,57.437378985418334,53.781890494227824,52.32229391412252,-1.8987341772151913,0.5760257704842511,0.4534933032855442,11.276,11.47438181115761,0.09968073785030157,0.08066824026566084,11.123999999999999,11.415135255022989,0.11470693994965855,0.08627709816610737,11.879000000000001,11.585879164509299,0.043858910682717314,0.07026836927357012,12.3546,11.878820485581583,0.0036747446295307636,0.04387468562649135,-0.23344281751042217,-0.018826033670195336,1.1942543331941464,0.09631083332210857,0.37154359232660694,0.043858910682717314,0.1889516129032258,0.04926170899911159,0.12373096446700504,103.08917197452251,54865.59139784946,0.0,178.85,1.090299133351971,0.10178269430994238,2
2016-08-10,12.4,12.78,11.91,11.97,132,0,60.026341725779545,53.331699176340564,51.31461731607604,50.55229714543003,-5.3754940711462424,0.7296257564678338,0.5748002939058665,11.5,11.639587874105075,0.04086956521739136,0.028386926536291105,11.056000000000001,11.516019754109717,0.08267004341534005,0.03942162792211884,11.92,11.6224621012227,0.004194630872483281,0.029902261306641652,12.236,11.882396152813678,-0.021739130434782608,0.0073725741895567486,-0.17447350192492728,-0.014575898239342295,1.1710933093945646,0.097835698362119,0.38083071237100435,0.004194630872483281,0.19649122807017547,0.00884955752212393,-0.07453416149068326,-113.7931034482757,19822.28298017771,-0.0346774193548387,178.65,0.7388748950461796,-0.03529295304110939,2
2016-08-11,11.97,12.12,11.55,11.58,76,0,51.201153031063804,49.74809095029072,49.12463849095686,48.97070464572437,-1.025641025641019,0.8021448227799589,0.7025987832440146,11.638,11.619725249403384,-0.004983674170819714,-0.0034187769977972286,11.044,11.527652526089767,0.048533140166606266,0.0045410350278826,11.9165,11.618418091582443,-0.028238157177023385,-0.003306654251862134,12.105,11.870537480154319,-0.04337050805452295,-0.0244755117988593,-0.15739528029042305,-0.013591993116616843,1.1281580730092384,0.09742297694380297,0.39397818814589175,-0.028238157177023385,0.19835924006908454,-0.024595687331536373,-0.046369737644905484,-68.00000000000011,-33031.08808290146,-0.03258145363408527,173.7,0.4375359815774324,-0.03312404742503265,0
2016-08-12,11.58,12.14,11.55,11.67,110,0,53.18652076163426,50.59923712692697,49.655876004594596,49.355597150112544,10.094339622641513,0.7778235250557811,0.7698647014345247,11.764,11.636483499602257,-0.007990479428765677,0.0028802945837450773,11.151,11.553533884982535,0.046542910949690625,0.010080562032093864,11.8825,11.623330654288878,-0.017883442036608486,0.004015143946189049,11.928400000000002,11.862673265246306,-0.02166258676771417,-0.01624197690842372,-0.13504174162760307,-0.01157170022515879,1.0897182106514356,0.09337773870192251,0.38980912021638453,-0.017883442036608486,0.19005998286203926,-0.01484347520225114,0.07037747920665383,-65.25423728813587,459.6089428994623,0.0,168.85,0.6514657980456027,0.007741974153615459,2
2016-08-14,11.01,11.24,10.8,11.13,77,0,40.7517249546446,45.46540787674895,46.53231252003719,47.11133819028642,18.783351120597672,0.6834413803339455,0.7544699093898952,11.75,11.467655666401505,-0.05276595744680845,-0.02944417553369556,11.327,11.476527724076618,-0.01739207204025772,-0.030194474531668365,11.8105,11.576346782451843,-0.05761822107446751,-0.03855679091511346,11.873800000000001,11.833940980334685,-0.06264211962471998,-0.05948491559189568,-0.15906627126068962,-0.014291668576881366,1.0740240527477616,0.09649811794678899,0.4086420495981332,-0.05761822107446751,0.19739442946990093,-0.05501782985226691,-0.046025104602510414,38.500000000000114,-42356.56526761644,-0.046272493573264795,167.25,0.46038863976083705,-0.04737728101101105,0
2016-08-15,11.13,11.37,10.87,11.02,90,0,38.46202706421357,44.44476345582845,45.90211808495425,46.65643038813853,4.554079696394691,0.6198227547442919,0.6936958867113395,11.474,11.318437110934337,-0.039567718319679326,-0.026367342770851968,11.375,11.393522683335414,-0.031208791208791248,-0.0327837749322027,11.656,11.523361374599286,-0.054564172958133234,-0.04368181802480273,11.799000000000001,11.802021726203913,-0.06602254428341399,-0.06626167485080951,-0.18485111617253125,-0.016774148473006466,1.0330223346943501,0.09374068372906989,0.36942796432684677,-0.054564172958133234,0.18348457350272218,-0.0533730385980988,-0.05639097744360899,-35.999999999999886,5041.3389796329275,0.0,156.9,0.5736137667304015,-0.009932361562685095,0
2016-08-16,11.02,11.15,10.76,10.92,69,0,36.15367540968998,43.45929915069043,45.3044890314607,46.22926247848959,0.6451612903225833,0.5339474536115866,0.612403862896608,11.264,11.185624740622892,-0.030539772727272676,-0.02374697406558089,11.382,11.307427650001703,-0.04059040590405902,-0.034263111115430796,11.538,11.46589838654221,-0.05356214248569945,-0.04761060739758032,11.78,11.767432638901798,-0.07300509337860776,-0.07201508306070793,-0.21092356029238069,-0.01931534434911911,0.9870921679304681,0.09039305567128829,0.3507994943811755,-0.05356214248569945,0.18076923076923096,-0.05331599479843955,-0.04581673306772904,-12.384615384615472,-8540.372670807421,-0.009074410163339208,153.0,0.45098039215686275,-0.009115833408009382,0
2016-08-17,10.92,11.04,10.28,10.75,136,0,32.06435413705296,41.71230712549514,44.25501047529445,45.4840644566075,-1.285583103764927,0.4889552348716079,0.5475751477424955,11.098,11.040416493748594,-0.031357001261488625,-0.026304849451380456,11.367999999999999,11.206077168183212,-0.05436312456016877,-0.0406990922281105,11.394499999999999,11.397717587823905,-0.05656237658519452,-0.0568287100318977,11.751999999999999,11.72753331972918,-0.08526208304969358,-0.08335370218771233,-0.24250825514078045,-0.022558907454956322,0.9708712987925774,0.0903136091900072,0.31372423671262717,-0.05656237658519452,0.1829767441860464,-0.05676932526103363,-0.09464161447459984,32.21052631578971,-15335.157318741489,0.0,153.15,0.8880182827293502,-0.015690215743087123,0
